StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,Insurance,HighBloodPressure,Cancer,Asthma,HeartDisease,AnnualCheckUps,Smokes,MentalHealthIssues,Latitude,Longitude,CountyFIPS
OH,Columbus,3918000,39049008400,3918000-39049008400,136,6.2,15.6,3.5,8.5,1.8,68,11.5,10.3,39.97799719,-83.05672333,39049
OH,Columbus,3918000,39049009331,3918000-39049009331,803,20,46.3,4.9,12.8,8.5,77.1,34.5,21.2,39.94785205,-82.90120125,39049
OH,Columbus,3918000,39049009381,3918000-39049009381,725,10.4,25.4,5,9.8,4.1,71.2,19.4,14,39.98013823,-82.81777978,39049
OH,Columbus,3918000,39049009390,3918000-39049009390,269,9.5,25.1,4.2,9.9,3.2,71.2,20.9,13.8,39.9809613,-82.80549543,39049
OH,Columbus,3918000,39049009410,3918000-39049009410,339,14.2,37.8,4.1,11.9,4.6,77.5,27.3,16.7,39.91082939,-82.85112654,39049
OH,Columbus,3918000,39049009420,3918000-39049009420,721,15.8,32.9,3.6,12,4.4,74.3,28.6,18.8,39.9114325,-82.87353278,39049
OH,Columbus,3918000,39049009520,3918000-39049009520,942,12.6,28.1,4.2,10.4,4.4,68.3,29.4,17.7,39.8819125,-82.96401474,39049
OH,Columbus,3918000,39049009590,3918000-39049009590,584,13.5,27.9,3.8,10.6,3.6,70.3,28.1,16.8,39.84089281,-82.98903509,39049
OH,Columbus,3918000,39049009800,3918000-39049009800,122,9.4,33.6,6.8,9.8,6.7,72.3,24.8,14.7,39.88735094,-83.14449567,39049
OH,Columbus,3918000,39049010100,3918000-39049010100,973,8.2,34,5.7,9.4,4.8,75.9,15.9,11.2,40.0454152,-82.91673064,39049
OH,Dayton,3921000,39113001700,3921000-39113001700,763,18.4,38.6,6.3,12.6,11.1,70.8,37,22.5,39.78078521,-84.18606957,39113
OH,Dayton,3921000,39113070201,3921000-39113070201,396,23,26.6,2.1,17.5,2.9,75.7,33.4,26.2,39.76055874,-84.28407772,39113
OH,Dayton,3921000,39113070300,3921000-39113070300,551,16.9,64.5,11.2,13.6,17.6,86.9,24.3,15.9,39.77220397,-84.27678295,39113
OH,Dayton,3921000,39113080100,3921000-39113080100,704,14.5,45.6,5.7,12.9,8,81.5,26,16.5,39.79972227,-84.24237399,39113
OH,Dayton,3921000,39113080400,3921000-39113080400,101,14.1,39.1,5.7,12.3,7.5,77.1,28,18,39.80049599,-84.21406174,39113
OH,Dayton,3921000,39113080700,3921000-39113080700,549,12,57.5,14.7,11,21.3,83.1,24,15.2,39.81228372,-84.16677201,39113
OH,Dayton,3921000,39113091000,3921000-39113091000,236,9.5,32.7,7.9,10.2,7.6,73.3,23,14.6,39.7400944,-84.1198926,39113
OH,Dayton,3921000,39113110202,3921000-39113110202,538,10.3,20.6,3.2,10.4,2.9,69,21.4,15,39.83620676,-84.20389258,39113
OH,Toledo,3977000,39095003400,3977000-39095003400,775,19.1,46.7,4.4,13.7,9.2,77.6,34.7,22.6,41.65179042,-83.54945896,39095
OH,Toledo,3977000,39095008400,3977000-39095008400,758,9.7,42.3,10.1,9.4,9.5,79.4,17.5,12,41.66716658,-83.68325737,39095
OH,Youngstown,3988000,39099800400,3988000-39099800400,951,14.8,54.2,8.3,12.2,11.8,83.3,24.1,15.2,41.12403074,-80.60230994,39099
OH,Youngstown,3988000,39099804300,3988000-39099804300,968,16.2,44.3,6.2,13.1,10.1,77.2,29.9,20.4,41.12791609,-80.64004272,39099
OK,Broken Arrow,4009050,40143007520,4009050-40143007520,906,8.5,39,9,9,7.1,72.8,13.1,10.9,36.00992757,-95.85965731,40143
OK,Broken Arrow,4009050,40145030402,4009050-40145030402,129,14.3,37.7,7.3,9.3,7.2,67.1,19.7,13.4,36.08338615,-95.67844512,40145
OK,Broken Arrow,4009050,40145030505,4009050-40145030505,918,13.2,34.7,6.6,9.9,6.2,65.5,20,14.3,36.07031289,-95.70322332,40145
OK,Broken Arrow,4009050,40145030506,4009050-40145030506,981,12.7,36.6,7.9,9.9,6.8,67.6,18.1,13.5,36.07881927,-95.7420963,40145
OK,Broken Arrow,4009050,40145030511,4009050-40145030511,458,11.1,41.4,9.4,9.5,7.9,71,16.1,12,36.00618772,-95.75229924,40145
OK,Broken Arrow,4009050,40145030601,4009050-40145030601,102,13.8,36.8,7.7,10,6.8,66.8,19.5,13.6,35.95563699,-95.76122507,40145
OK,Broken Arrow,4009050,40145030800,4009050-40145030800,63,14.1,38,6.8,10.8,6.4,67.2,22.2,14.9,36.05878233,-95.58562881,40145
OK,Edmond,4023200,40109109202,4023200-40109109202,65,13.4,41.2,8.1,10.1,8.5,68.8,20,14.3,35.64946084,-97.28272768,40109
OK,Lawton,4041850,40031002301,4041850-40031002301,65,14.7,40.7,8.7,9.1,8.8,75.3,14.7,12,34.56946999,-98.47568717,40031
OK,Lawton,4041850,40031002401,4041850-40031002401,137,21.3,25.9,2.4,10.7,3.9,61,29.3,22.9,34.66614939,-98.44002614,40031
OK,Norman,4052500,40027200100,4052500-40027200100,578,20.4,30.3,3,10.1,5.3,57.9,29.5,21.8,35.22079538,-97.44360122,40027
OK,Norman,4052500,40027200700,4052500-40027200700,272,24.2,42.8,4.6,11.7,8.5,63.3,35.6,24.2,35.22612698,-97.4274605,40027
OK,Norman,4052500,40027202203,4052500-40027202203,105,18.2,25.6,4.8,8.1,4,63.2,14.8,12.4,35.29671519,-97.48445248,40027
OK,Oklahoma City,4055000,40017300201,4055000-40017300201,50,10.2,42,10,9.3,7.4,72.6,14.6,11.5,35.62764409,-97.78850953,40017
OK,Oklahoma City,4055000,40017301001,4055000-40017301001,76,12,40.4,8.6,9.6,7.9,70.1,16.5,13.1,35.47095902,-97.69833182,40017
OK,Oklahoma City,4055000,40017301100,4055000-40017301100,805,13.5,27.6,4.7,9.1,3.7,63.2,17.9,13.3,35.47534684,-97.73154794,40017
OK,Oklahoma City,4055000,40027202005,4055000-40027202005,442,14.6,48.4,10.1,9.8,11.8,73.4,19.2,14.5,35.35727239,-97.52257156,40027
OK,Oklahoma City,4055000,40027202107,4055000-40027202107,316,10.4,35.6,8.1,8.5,6.2,70.9,12.8,10.6,35.33368724,-97.43312276,40027
OK,Oklahoma City,4055000,40027202201,4055000-40027202201,241,13,31.6,5.2,9.2,4.6,67.3,17.1,13,35.31609781,-97.4324367,40027
OK,Oklahoma City,4055000,40109100600,4055000-40109100600,727,8.5,25.9,5.2,8.7,3.6,64,11.2,10.4,35.50408662,-97.51722067,40109
OK,Oklahoma City,4055000,40109101100,4055000-40109101100,838,15.9,31.5,4.2,10.6,4.5,63.5,20.4,16.1,35.49688675,-97.52546724,40109
OK,Oklahoma City,4055000,40109101600,4055000-40109101600,466,12,22.5,3.7,9.6,2.8,61.5,15.1,12.7,35.4855362,-97.51394737,40109
OK,Oklahoma City,4055000,40109102500,4055000-40109102500,542,15,48.4,7.7,10.3,10.3,70.9,19.6,14.5,35.47982935,-97.52297849,40109
OK,Oklahoma City,4055000,40109102600,4055000-40109102600,437,22.8,36.7,2.9,14.3,4.6,69.2,25,23.2,35.47884113,-97.50742126,40109
OK,Oklahoma City,4055000,40109102700,4055000-40109102700,130,16.2,15.7,1.5,10.8,1.4,57.9,17.8,18.2,35.47932507,-97.49600637,40109
OK,Oklahoma City,4055000,40109102900,4055000-40109102900,607,16.7,45.9,5.3,12.2,5.5,76.3,17.8,14,35.47052497,-97.47636352,40109
OK,Oklahoma City,4055000,40109103000,4055000-40109103000,358,18.1,51.2,6.3,12.3,8.8,74.8,20.9,16.3,35.4737062,-97.50054094,40109
OK,Oklahoma City,4055000,40109103400,4055000-40109103400,373,44.4,47.4,5.2,12.9,13.2,62.9,35.4,27.3,35.46908809,-97.54356933,40109
OK,Oklahoma City,4055000,40109103500,4055000-40109103500,351,33.6,46.4,4.7,12.9,11.6,61.8,38.8,26.7,35.46324828,-97.53625682,40109
OK,Oklahoma City,4055000,40109103601,4055000-40109103601,226,11,21.9,3.7,8.6,2.8,59.8,13.9,11.6,35.46789572,-97.5198724,40109
OK,Oklahoma City,4055000,40109103602,4055000-40109103602,704,29.8,47.1,4.3,12.7,11.6,61.7,41.6,28,35.46012452,-97.52753196,40109
OK,Oklahoma City,4055000,40109103700,4055000-40109103700,514,31,49.8,4.4,12.7,11,64.1,40.8,25,35.46072913,-97.51936187,40109
OK,Oklahoma City,4055000,40109103800,4055000-40109103800,467,8.3,15.3,2.3,8.7,1.4,58.4,9.4,10.5,35.46289554,-97.50316341,40109
OK,Oklahoma City,4055000,40109104000,4055000-40109104000,227,45.8,42.5,5,11,10.6,62.6,27.8,22.2,35.45263017,-97.51871365,40109
OK,Oklahoma City,4055000,40109105800,4055000-40109105800,819,31,43,5.3,12.3,9.7,63.4,33.2,22.7,35.47142528,-97.55672876,40109
OK,Oklahoma City,4055000,40109106000,4055000-40109106000,814,14.4,51.9,8,11.1,8.6,77.7,15.9,12.4,35.52627464,-97.43904657,40109
OK,Oklahoma City,4055000,40109106403,4055000-40109106403,706,11.8,41.2,9.7,9.5,8.7,71.6,14.1,11.8,35.55719396,-97.56327588,40109
OK,Oklahoma City,4055000,40109106903,4055000-40109106903,450,14,39.5,8,10.2,7.9,69,18.2,14,35.49956831,-97.665831,40109
OK,Oklahoma City,4055000,40109106910,4055000-40109106910,200,14.9,43.6,8.1,9.7,9.3,69.7,19.7,14.2,35.48783144,-97.64987502,40109
OK,Oklahoma City,4055000,40109107303,4055000-40109107303,950,23.3,41.3,5.4,11.2,9,62.9,31.1,20.2,35.3902632,-97.47968837,40109
OK,Oklahoma City,4055000,40109108005,4055000-40109108005,431,17.7,53.8,8.3,12,11.2,75,22.5,16.3,35.53124493,-97.39658059,40109
OK,Oklahoma City,4055000,40109108602,4055000-40109108602,935,17.2,41,8.5,10.4,8.7,68.9,19.8,14.6,35.43574467,-97.61012979,40109
OK,Oklahoma City,4055000,40109109001,4055000-40109109001,228,14.6,42,7.4,10.9,7.9,69,22.1,15.6,35.61491043,-97.23390758,40109
OK,Oklahoma City,4055000,40109109100,4055000-40109109100,251,23.6,58.1,6.8,11.9,15.7,69.9,33.8,20.8,35.47123705,-97.51428683,40109
OK,Oklahoma City,4055000,40109109201,4055000-40109109201,552,8.9,32.5,6.8,9.2,5.1,67.6,13.3,11.2,35.61360327,-97.37935475,40109
OK,Oklahoma City,4055000,40109109202,4055000-40109109202,428,13.1,37.6,6.8,10.5,7,66.6,20.8,15.2,35.65153355,-97.2437627,40109
OK,Oklahoma City,4055000,40125501003,4055000-40125501003,64,13.6,43.2,8.6,9.8,8.9,69.5,21.2,13.5,35.35865786,-97.13338955,40125
OK,Tulsa,4075000,40113940005,4075000-40113940005,414,15.2,48.1,9.6,10.6,9.7,74.6,18.9,13.5,36.18398202,-96.04390687,40113
OK,Tulsa,4075000,40143002900,4075000-40143002900,909,18.6,41.7,7.7,11.3,9.5,68.6,25.4,18.3,36.15698902,-96.04356116,40143
OK,Tulsa,4075000,40143006600,4075000-40143006600,351,15.2,35.5,6.7,10.3,6.8,67.1,22.1,15.7,36.11948449,-96.02017081,40143
OK,Tulsa,4075000,40143009104,4075000-40143009104,54,21.8,53,9.4,11.8,13.1,73.7,25.3,17.4,36.25707726,-95.94598628,40143
OK,Tulsa,4075000,40143011100,4075000-40143011100,444,21.4,48.1,7.5,11.8,10.3,71.6,25.9,18.1,36.21112511,-95.90404249,40143
OK,Tulsa,4075000,40145030403,4075000-40145030403,148,18,34.6,5.7,11.2,6.3,62.1,27.9,17.8,36.13794165,-95.74333781,40145
OR,Beaverton,4105350,41067030102,4105350-41067030102,694,8.4,16.6,3.9,9.2,2.1,57.5,11.1,11,45.52079442,-122.798127,41067
OR,Beaverton,4105350,41067030300,4105350-41067030300,238,8,26,7.4,9.3,4.4,64.5,10.2,10.1,45.492807,-122.7624336,41067
OR,Beaverton,4105350,41067030402,4105350-41067030402,864,7.6,30,8.4,9.6,5.6,66,11.5,10.9,45.47523269,-122.7490032,41067
OR,Beaverton,4105350,41067031403,4105350-41067031403,150,17.4,19,2.9,8.5,2.5,56.7,14.7,12.7,45.5196031,-122.8180315,41067
OR,Bend,4105800,41017000100,4105800-41017000100,74,6.6,29.5,8.5,10.2,5.4,67.7,11.9,11.2,44.00055542,-121.3087313,41017
OR,Eugene,4123850,41039001002,4123850-41039001002,570,11.2,19,4.8,11.1,3.3,56,15.5,15,44.03966912,-123.1776084,41039
OR,Eugene,4123850,41039004100,4123850-41039004100,720,10.4,25.2,6.1,10.6,4.8,58.5,17.2,14.5,44.07322541,-123.1211654,41039
OR,Gresham,4131250,41051009301,4131250-41051009301,795,18.7,25.1,4,11.6,4.3,54.6,24.7,18.8,45.52587479,-122.4969447,41051
OR,Gresham,4131250,41051010303,4131250-41051010303,538,14,29.9,6.8,10.7,6.4,58.7,21.2,15.9,45.52329885,-122.4224816,41051
OR,Hillsboro,4134100,41067031606,4134100-41067031606,113,20,19.2,3,9.3,2.4,56.3,14.8,14.1,45.51405248,-122.8687662,41067
OR,Medford,4147000,41029000900,4147000-41029000900,880,13.8,24,5.8,10.9,4.8,57.7,21.9,15.8,42.34488307,-122.901981,41029
OR,Medford,4147000,41029001001,4147000-41029001001,716,15.1,25.3,5.8,10.9,5.5,58,22.2,16.3,42.36009592,-122.8880351,41029
OR,Medford,4147000,41029001601,4147000-41029001601,680,15.1,26.9,6.7,11.4,6.4,59.4,22.1,17.1,42.30214264,-122.8440213,41029
OR,Portland,4159000,41005020800,4159000-41005020800,170,7.9,33.6,9.2,10.4,7,67.8,14.8,12.3,45.45700651,-122.6497757,41005
OR,Portland,4159000,41005020900,4159000-41005020900,134,10,27.1,7.8,10.3,5.4,62.7,16.1,12.9,45.46023478,-122.6234997,41005
OR,Portland,4159000,41005022206,4159000-41005022206,320,9.2,27.1,7.5,9.4,5.1,65.4,12.6,11.1,45.45957265,-122.567742,41005
OR,Portland,4159000,41005022208,4159000-41005022208,75,7.4,23.4,6.2,10.2,3.8,63.1,12.9,11.9,45.45857738,-122.5213154,41005
OR,Portland,4159000,41051009803,4159000-41051009803,823,16.4,28.1,5.2,11.3,5.6,56.5,24.6,18.3,45.49662723,-122.483166,41051
OR,Portland,4159000,41051009903,4159000-41051009903,391,9.5,25.9,6.2,9.4,4.2,60.7,16,12,45.4767224,-122.4890561,41051
OR,Portland,4159000,41051010200,4159000-41051010200,583,14.5,30.1,6.1,10.2,5.4,62,19.3,13.9,45.56040438,-122.5016527,41051
OR,Portland,4159000,41067030102,4159000-41067030102,504,6.7,23.1,5.4,9.3,3.2,62.5,11.3,10.7,45.53181139,-122.7752149,41067
OR,Portland,4159000,41067030402,4159000-41067030402,325,9.4,21.5,5.3,9.5,3.4,59.5,12.3,11.7,45.47307029,-122.745992,41067
OR,Portland,4159000,41067030502,4159000-41067030502,590,9.9,18.4,4.2,9.7,2.6,57.2,13.2,12.2,45.4643778,-122.7482757,41067
OR,Portland,4159000,41067030600,4159000-41067030600,111,9.8,22.4,4.6,9.7,3.4,58.9,15.5,12.8,45.44627163,-122.744754,41067
OR,Salem,4164900,41047001801,4164900-41047001801,181,19.9,21.4,3.9,11.8,3.9,55.2,22.1,18.6,44.92239777,-122.9863669,41047
OR,Salem,4164900,41047002502,4164900-41047002502,909,16.4,43,11.8,11,11.6,70.3,16.3,13.8,45.00136181,-122.9813854,41047
PA,Philadelphia,4260000,42101008801,4260000-42101008801,988,12.2,12.4,1.1,10.8,1.5,62.3,21.1,21,39.95393197,-75.19844767,42101
PA,Philadelphia,4260000,42101014800,4260000-42101014800,785,19.1,49.2,6,15,11.3,79.5,32.7,21.5,39.98020471,-75.16916096,42101
PA,Philadelphia,4260000,42101036400,4260000-42101036400,703,16,52.4,11.7,9.5,18.6,78.3,24.9,14.3,40.11298992,-74.98676192,42101
PA,Philadelphia,4260000,42101038100,4260000-42101038100,833,16.6,33.7,5.2,12.5,7.1,70.1,31.6,20.4,40.01769739,-75.039635,42101
PA,Philadelphia,4260000,42101980000,4260000-42101980000,601,7.8,10.9,1.9,10.6,1.4,65.3,14.7,15,39.9850473,-75.20020691,42101
PA,Philadelphia,4260000,42101980100,4260000-42101980100,74,5.3,28.4,8,8.6,5.3,73.4,11.6,9.4,40.04704936,-75.21193915,42101
PA,Philadelphia,4260000,42101980200,4260000-42101980200,504,9.5,51.1,18.7,9.4,15.6,85.6,11,9.5,40.06981173,-75.04902172,42101
PA,Pittsburgh,4261000,42003020300,4261000-42003020300,616,4.8,19.7,4.5,8.2,2.8,67.4,12.3,9.3,40.45425423,-79.98149985,42003
PA,Pittsburgh,4261000,42003101600,4261000-42003101600,857,16,46.3,5.4,13.4,8.3,78.4,31.9,19.8,40.47037384,-79.93933064,42003
PA,Pittsburgh,4261000,42003120400,4261000-42003120400,869,16.1,54,6.6,13.3,11.7,80.2,32.3,19.7,40.46533601,-79.91044314,42003
PA,Pittsburgh,4261000,42003120700,4261000-42003120700,818,15.9,54.6,7.7,13.3,11.7,82.5,27.7,17.2,40.45943172,-79.90394769,42003
PA,Pittsburgh,4261000,42003120800,4261000-42003120800,859,16.8,53.8,8.2,12.9,13.3,80.7,29.4,17.8,40.46037971,-79.91313871,42003
PA,Pittsburgh,4261000,42003141000,4261000-42003141000,928,4.5,25,7.2,8.1,4.3,71.2,11.7,8.8,40.43288982,-79.89761713,42003
PA,Pittsburgh,4261000,42003241200,4261000-42003241200,884,11.9,34.3,6.7,10.5,7.7,70.3,29,16.4,40.46855543,-79.98921333,42003
PA,Pittsburgh,4261000,42003250700,4261000-42003250700,761,14.8,41.3,5.1,13.2,7.8,76.1,30.5,19.9,40.45994208,-80.02186583,42003
PA,Pittsburgh,4261000,42003310300,4261000-42003310300,990,8.1,31.7,7.9,9.5,6.6,72.6,19.8,12.1,40.38792038,-79.92255354,42003
PA,Pittsburgh,4261000,42003561700,4261000-42003561700,718,13.3,39.5,6.2,11.9,8.6,72.8,31.8,19,40.40931974,-79.97398,42003
PA,Pittsburgh,4261000,42003980000,4261000-42003980000,540,6.7,25.6,6.1,8.5,4.8,69.6,16.8,11.2,40.48825403,-79.89240528,42003
PA,Pittsburgh,4261000,42003981800,4261000-42003981800,461,12.1,45.8,10.1,9.2,17.9,78.1,16.3,13.5,40.48038259,-79.89722051,42003
SC,Charleston,4513330,45015020405,4513330-45015020405,140,18,26.8,4.8,10.2,4.3,59.5,23.9,17.5,32.9518409,-79.82203241,45015
SC,Charleston,4513330,45019002103,4513330-45019002103,98,12.1,37.1,8.2,9.3,6.7,70.5,15.4,12.8,32.71282269,-80.01215981,45019
SC,Charleston,4513330,45019004400,4513330-45019004400,953,23.4,53.1,7,12.2,10.4,74.9,25.8,18.7,32.82457565,-79.96032297,45019
SC,Columbia,4516000,45063020510,4516000-45063020510,151,15.2,31.5,4.2,9.5,3.1,67.5,18.5,13.8,34.02800545,-81.10854682,45063
SC,Columbia,4516000,45063021112,4516000-45063021112,399,12.3,25.2,4,9,2.9,64.7,14.6,12.8,34.07665154,-81.15999789,45063
SC,Columbia,4516000,45079002604,4516000-45079002604,974,22.1,36.4,4,10.9,5.1,68.5,23,17.8,33.97928151,-80.98012699,45079
SC,Columbia,4516000,45079010407,4516000-45079010407,254,20.4,29.8,2.4,12.3,1.8,70.8,22.5,17.6,34.05071453,-81.08348353,45079
SC,Columbia,4516000,45079010409,4516000-45079010409,851,19.6,32.3,3.2,11.4,3.5,69.2,21.7,17.1,34.05956132,-81.1077684,45079
SC,Columbia,4516000,45079010412,4516000-45079010412,108,15,38.9,8,9.4,7.2,71,16.9,13.4,34.03934943,-81.07472182,45079
SC,Columbia,4516000,45079010501,4516000-45079010501,581,15,12.9,1.4,10.1,1.1,57.2,16.5,18,34.07175348,-81.07478234,45079
SC,Columbia,4516000,45079010502,4516000-45079010502,267,22.3,39.5,3.3,13.2,4.2,73,24.7,20.1,34.02809545,-81.06465289,45079
SC,Columbia,4516000,45079010804,4516000-45079010804,472,21.3,59.1,8.7,11.5,11,81,19.5,14.3,34.05316148,-80.9977771,45079
SC,Columbia,4516000,45079010806,4516000-45079010806,555,32.5,55,4.8,11.7,12.3,68,41.3,25,34.08637374,-80.98409933,45079
SC,Columbia,4516000,45079011201,4516000-45079011201,651,6.7,31.1,8.4,7.7,5,70.1,8.8,8.8,34.0109039,-80.97532316,45079
SC,Columbia,4516000,45079011202,4516000-45079011202,285,8.7,41.3,10.7,8.3,7.9,74.2,11.1,10,34.02819247,-80.99077305,45079
SC,Columbia,4516000,45079011301,4516000-45079011301,52,10,27.5,5.2,9.3,3,68.3,12.4,11.4,34.02738351,-80.9452436,45079
SC,Columbia,4516000,45079011305,4516000-45079011305,94,22.4,39.1,4.2,12.1,4.8,71.3,25.3,18.7,34.05700871,-80.91681167,45079
SC,Columbia,4516000,45079011412,4516000-45079011412,441,18.7,30.3,3.3,10.5,2.9,68,20.2,15,34.0768762,-80.89109848,45079
SC,Columbia,4516000,45079011414,4516000-45079011414,460,16.3,26.6,3.8,9.6,3.2,66.6,16.6,13.7,34.10402961,-80.84595789,45079
SC,Columbia,4516000,45079011606,4516000-45079011606,459,15.8,26.7,2.7,10.8,2,69.8,17,14.3,33.97911027,-80.90093072,45079
SC,Columbia,4516000,45079011701,4516000-45079011701,307,18.2,22,2.4,10.5,3.7,57.2,22.8,22.7,33.96776898,-81.00859,45079
SC,Columbia,4516000,45079011901,4516000-45079011901,297,18.6,30.9,3.1,10.6,2.8,68.5,20.5,15.3,33.98215319,-80.88041543,45079
SC,North Charleston,4550875,45019003200,4550875-45019003200,871,16.3,13.5,1.4,8.8,1.1,55.8,17.5,16.1,32.89889473,-80.0496714,45019
SC,North Charleston,4550875,45019005400,4550875-45019005400,685,24.3,55.8,6.5,12.5,10.5,77,26.2,19.2,32.83943546,-79.9535092,45019
SC,Rock Hill,4561405,45091060906,4561405-45091060906,601,13.5,28.6,4.6,9.2,3.3,65.7,16.6,12.8,34.99372517,-81.05784863,45091
SC,Rock Hill,4561405,45091061302,4561405-45091061302,954,16.4,28.8,3.9,9.9,3,65.3,19.8,14.4,34.87979123,-81.06244577,45091
SC,Rock Hill,4561405,45091061403,4561405-45091061403,533,13.9,38.6,7.3,9.5,6.1,69.3,18.8,13.4,34.94493874,-81.1088641,45091
SD,Rapid City,4652980,46103010903,4652980-46103010903,690,12.7,21.3,3.7,8.7,2.8,59,20.4,11.6,44.08398155,-103.1432637,46103
SD,Sioux Falls,4659020,46099010401,4659020-46099010401,170,8.7,23,5.5,7.5,3.9,64.2,15.9,9,43.51770066,-96.63163134,46099
SD,Sioux Falls,4659020,46099010404,4659020-46099010404,573,12,21.5,4.7,8.2,3.7,62.9,18.6,10.8,43.58883966,-96.68144717,46099
SD,Sioux Falls,4659020,46099010406,4659020-46099010406,616,10,17.2,4,8,2.4,60.9,16.6,9.9,43.52666371,-96.83500982,46099
TN,Chattanooga,4714000,47065010413,4714000-47065010413,461,10.9,35.9,7.3,9.5,5.9,75.4,17.4,11.8,35.14960799,-85.19040841,47065
TN,Chattanooga,4714000,47065010434,4714000-47065010434,130,14.4,39.4,7.9,10.3,8.5,74.1,22.3,14.9,35.15940393,-85.28579388,47065
TN,Chattanooga,4714000,47065010902,4714000-47065010902,626,16.7,37.6,7,10.2,7.7,72.1,24.6,15.8,35.10086089,-85.34265855,47065
TN,Chattanooga,4714000,47065011700,4714000-47065011700,50,17.1,34.4,5.9,9.9,6.5,68.9,27.9,15.9,35.01103532,-85.24503251,47065
TN,Knoxville,4740000,47093004606,4740000-47093004606,51,7.3,55.4,18.9,9.6,11.2,87.8,8.5,7.9,35.9450097,-84.07290707,47093
TN,Knoxville,4740000,47093004610,4740000-47093004610,452,17.2,38.3,8.7,9.2,9.1,70.9,20.1,13.2,35.92403759,-84.07918569,47093
TN,Knoxville,4740000,47093005202,4740000-47093005202,127,18.9,32.3,5.4,10.8,5.3,66.7,28.8,17,36.02432067,-83.84223076,47093
TN,Knoxville,4740000,47093005301,4740000-47093005301,175,15.4,28.3,5.2,10.6,4.6,68,22.5,15.3,36.01527819,-83.7973138,47093
TN,Knoxville,4740000,47093005401,4740000-47093005401,83,20.8,26.8,3.7,9.9,3.7,63.6,27.6,16.5,35.98074237,-83.82332297,47093
TN,Knoxville,4740000,47093005603,4740000-47093005603,439,14.2,35.1,8.3,9.4,7.2,70.7,19.7,12.8,35.91287871,-83.86296115,47093
TN,Knoxville,4740000,47093005604,4740000-47093005604,226,11.3,50.2,14.3,9.6,12.3,80.7,14.5,11,35.88592676,-83.9575567,47093
TN,Knoxville,4740000,47093005701,4740000-47093005701,649,10.4,24.1,5.6,8.9,3.7,66.5,14.8,11.1,35.88170998,-83.99883559,47093
TN,Knoxville,4740000,47093005704,4740000-47093005704,877,12.6,19.9,3.7,9.4,2.5,64,17,12.7,35.91834694,-84.0742707,47093
TN,Knoxville,4740000,47093005709,4740000-47093005709,53,9.1,29.4,6.4,9.1,4.1,70.2,16.2,11,35.86139382,-84.08015856,47093
TN,Knoxville,4740000,47093005712,4740000-47093005712,293,8.7,48.5,17.2,7.5,11.3,83.3,7.1,6.5,35.89418058,-84.0335779,47093
TN,Knoxville,4740000,47093005807,4740000-47093005807,259,10.4,29.7,6.3,9.2,4.5,69,17.1,11.6,35.89329924,-84.11720447,47093
TN,Knoxville,4740000,47093006104,4740000-47093006104,81,14.9,32.1,7.3,9.8,6.7,68.7,20.7,14.1,36.02090097,-84.00871863,47093
TN,Knoxville,4740000,47093006207,4740000-47093006207,388,15.3,33.7,8.3,10.1,7.2,69.9,20.8,14.2,36.03989845,-83.99609463,47093
TN,Memphis,4748000,47157004500,4748000-47157004500,956,27.6,43.4,4,14.1,6.1,74.5,32.8,21.9,35.12858761,-90.03944775,47157
TN,Memphis,4748000,47157020622,4748000-47157020622,895,19,29.6,5.1,9.9,4.7,69.5,19.6,13.4,35.18496989,-89.8624968,47157
TN,Memphis,4748000,47157021139,4748000-47157021139,126,9.1,54.1,21.1,7.6,13.3,88,5.2,5.9,35.1172289,-89.77274056,47157
TN,Memphis,4748000,47157980100,4748000-47157980100,63,34.7,39.7,2.8,12,7.1,61.8,46.1,26.6,35.05340306,-89.97123694,47157
TN,Memphis,4748000,47157980400,4748000-47157980400,293,24.9,25.2,3,15.7,2.2,70.8,28.9,21.1,35.13604703,-89.83304122,47157
TN,Murfreesboro,4751560,47149040302,4751560-47149040302,148,18,30.7,5.6,9.6,4.3,67.7,22.8,13.7,35.90404261,-86.47891,47149
TN,Murfreesboro,4751560,47149040702,4751560-47149040702,149,15.5,26.6,4.1,10.1,3.3,65.2,24.3,14.6,35.77187611,-86.39461924,47149
TN,Murfreesboro,4751560,47149040901,4751560-47149040901,651,16.3,27.4,4.7,9.3,4,66.4,20.6,13.3,35.86891025,-86.4312277,47149
TN,Nashville,4752006,47037016000,4752006-47037016000,874,25.5,49.2,5.2,12.5,8.2,77.7,28.4,18.2,36.14549554,-86.76381459,47037
TN,Nashville,4752006,47037017200,4752006-47037017200,888,22.1,36.5,6.4,10.3,7.7,69.8,23.9,16.2,36.12415809,-86.75507072,47037
TN,Nashville,4752006,47037017701,4752006-47037017701,636,8.6,26.3,6.6,8.7,4.1,70.9,12,9.8,36.09711179,-86.78781471,47037
TN,Nashville,4752006,47037018601,4752006-47037018601,808,7,33.9,8.5,8.3,5.5,75.3,10.1,8.6,36.06090967,-86.86969281,47037
TN,Nashville,4752006,47037018602,4752006-47037018602,824,7.5,33.6,9.1,8.1,5.8,75.4,10,8.3,36.0707379,-86.82283485,47037
TN,Nashville,4752006,47037018700,4752006-47037018700,565,7.3,33.3,8.6,8.2,5.5,75.3,10.3,8.5,36.05243042,-86.8041894,47037
TX,Abilene,4801000,48253020101,4801000-48253020101,745,15.9,37.7,8.2,8.5,7.3,69.3,17.6,12.4,32.57365282,-99.69209216,48253
