Place_TractID,StateAbbr,PlaceName,city_state,PlaceFIPS,TractFIPS,CountyFIPS,SiteId,PM2.5_Exceptional,PM2.5_ExceedCount,PM2.5_Max,Ozone_Exceptional,Ozone_ExceedCount,Ozone_Max
4819000-48113015900,TX,Dallas,Dallas_TX,4819000,48113015900,48113,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113016301,TX,Dallas,Dallas_TX,4819000,48113016301,48113,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113016703,TX,Dallas,Dallas_TX,4819000,48113016703,48113,2169.0,0,0.0,19.7,,,
4819000-48113017003,TX,Dallas,Dallas_TX,4819000,48113017003,48113,2169.0,0,0.0,19.7,,,
4819000-48113017900,TX,Dallas,Dallas_TX,4819000,48113017900,48113,2169.0,0,0.0,19.7,,,
4819000-48113018001,TX,Dallas,Dallas_TX,4819000,48113018001,48113,2169.0,0,0.0,19.7,,,
4819000-48113019900,TX,Dallas,Dallas_TX,4819000,48113019900,48113,2169.0,0,0.0,19.7,,,
4819000-48121021632,TX,Dallas,Dallas_TX,4819000,48121021632,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819972-48121020205,TX,Denton,Denton_TX,4819972,48121020205,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819972-48121020506,TX,Denton,Denton_TX,4819972,48121020506,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819972-48121021409,TX,Denton,Denton_TX,4819972,48121021409,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4822660-48215023511,TX,Edinburg,Edinburg_TX,4822660,48215023511,48215,2219.0,0,0.0,33.0,,,
4824000-48141001203,TX,El Paso,El Paso_TX,4824000,48141001203,48141,2181.0,0,0.0,28.0,0.0,10.0,0.075
4824000-48141001700,TX,El Paso,El Paso_TX,4824000,48141001700,48141,2181.0,0,0.0,28.0,0.0,10.0,0.075
4827000-48439105006,TX,Fort Worth,Fort Worth_TX,4827000,48439105006,48439,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439110401,TX,Fort Worth,Fort Worth_TX,4827000,48439110401,48439,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439110500,TX,Fort Worth,Fort Worth_TX,4827000,48439110500,48439,2264.0,0,0.0,18.1,,,
4827000-48439111008,TX,Fort Worth,Fort Worth_TX,4827000,48439111008,48439,2265.0,0,0.0,18.2,,,
4827000-48439111016,TX,Fort Worth,Fort Worth_TX,4827000,48439111016,48439,2265.0,0,0.0,18.2,,,
4827000-48439111301,TX,Fort Worth,Fort Worth_TX,4827000,48439111301,48439,2265.0,0,0.0,18.2,,,
4827684-48085030524,TX,Frisco,Frisco_TX,4827684,48085030524,48085,2170.0,0,0.0,25.2,0.0,4.0,0.082
4827684-48121021522,TX,Frisco,Frisco_TX,4827684,48121021522,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48085032011,TX,Garland,Garland_TX,4829000,48085032011,48085,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48113017808,TX,Garland,Garland_TX,4829000,48113017808,48113,2169.0,0,0.0,19.7,,,
4829000-48113018130,TX,Garland,Garland_TX,4829000,48113018130,48113,2169.0,0,0.0,19.7,,,
4829000-48113018403,TX,Garland,Garland_TX,4829000,48113018403,48113,2169.0,0,0.0,19.7,,,
4829000-48113018802,TX,Garland,Garland_TX,4829000,48113018802,48113,2169.0,0,0.0,19.7,,,
4830464-48113016523,TX,Grand Prairie,Grand Prairie_TX,4830464,48113016523,48113,2265.0,0,0.0,18.2,,,
4830464-48439113116,TX,Grand Prairie,Grand Prairie_TX,4830464,48439113116,48439,2170.0,0,0.0,25.2,0.0,4.0,0.082
4835000-48157672400,TX,Houston,Houston_TX,4835000,48157672400,48157,2214.0,0,0.0,25.4,,,
4835000-48157672900,TX,Houston,Houston_TX,4835000,48157672900,48157,2214.0,0,0.0,25.4,,,
4835000-48157673002,TX,Houston,Houston_TX,4835000,48157673002,48157,2214.0,0,0.0,25.4,,,
4835000-48157673003,TX,Houston,Houston_TX,4835000,48157673003,48157,2214.0,0,0.0,25.4,,,
4835000-48157673102,TX,Houston,Houston_TX,4835000,48157673102,48157,2214.0,0,0.0,25.4,,,
4835000-48201222300,TX,Houston,Houston_TX,4835000,48201222300,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201222401,TX,Houston,Houston_TX,4835000,48201222401,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201231700,TX,Houston,Houston_TX,4835000,48201231700,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201232403,TX,Houston,Houston_TX,4835000,48201232403,48201,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201232900,TX,Houston,Houston_TX,4835000,48201232900,48201,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201233101,TX,Houston,Houston_TX,4835000,48201233101,48201,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201233103,TX,Houston,Houston_TX,4835000,48201233103,48201,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201240400,TX,Houston,Houston_TX,4835000,48201240400,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201240701,TX,Houston,Houston_TX,4835000,48201240701,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201240702,TX,Houston,Houston_TX,4835000,48201240702,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201241300,TX,Houston,Houston_TX,4835000,48201241300,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250100,TX,Houston,Houston_TX,4835000,48201250100,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250402,TX,Houston,Houston_TX,4835000,48201250402,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250600,TX,Houston,Houston_TX,4835000,48201250600,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250701,TX,Houston,Houston_TX,4835000,48201250701,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250702,TX,Houston,Houston_TX,4835000,48201250702,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250800,TX,Houston,Houston_TX,4835000,48201250800,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201251600,TX,Houston,Houston_TX,4835000,48201251600,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201251901,TX,Houston,Houston_TX,4835000,48201251901,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201252200,TX,Houston,Houston_TX,4835000,48201252200,48201,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201252500,TX,Houston,Houston_TX,4835000,48201252500,48201,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201324000,TX,Houston,Houston_TX,4835000,48201324000,48201,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48201350100,TX,Houston,Houston_TX,4835000,48201350100,48201,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48201350601,TX,Houston,Houston_TX,4835000,48201350601,48201,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48201412800,TX,Houston,Houston_TX,4835000,48201412800,48201,2214.0,0,0.0,25.4,,,
4835000-48201452600,TX,Houston,Houston_TX,4835000,48201452600,48201,2214.0,0,0.0,25.4,,,
4835000-48201454302,TX,Houston,Houston_TX,4835000,48201454302,48201,2214.0,0,0.0,25.4,,,
4835000-48201454400,TX,Houston,Houston_TX,4835000,48201454400,48201,2214.0,0,0.0,25.4,,,
4835000-48201454501,TX,Houston,Houston_TX,4835000,48201454501,48201,2214.0,0,0.0,25.4,,,
4835000-48201454502,TX,Houston,Houston_TX,4835000,48201454502,48201,2214.0,0,0.0,25.4,,,
4835000-48201454700,TX,Houston,Houston_TX,4835000,48201454700,48201,2214.0,0,0.0,25.4,,,
4835000-48201455200,TX,Houston,Houston_TX,4835000,48201455200,48201,2214.0,0,0.0,25.4,,,
4835000-48201455300,TX,Houston,Houston_TX,4835000,48201455300,48201,2214.0,0,0.0,25.4,,,
4835000-48201532501,TX,Houston,Houston_TX,4835000,48201532501,48201,2214.0,0,0.0,25.4,,,
4835000-48201532900,TX,Houston,Houston_TX,4835000,48201532900,48201,2214.0,0,0.0,25.4,,,
4835000-48201534001,TX,Houston,Houston_TX,4835000,48201534001,48201,2214.0,0,0.0,25.4,,,
4835000-48201534002,TX,Houston,Houston_TX,4835000,48201534002,48201,2214.0,0,0.0,25.4,,,
4835000-48201534003,TX,Houston,Houston_TX,4835000,48201534003,48201,2214.0,0,0.0,25.4,,,
4835000-48201540100,TX,Houston,Houston_TX,4835000,48201540100,48201,2214.0,0,0.0,25.4,,,
4835000-48201540501,TX,Houston,Houston_TX,4835000,48201540501,48201,2214.0,0,0.0,25.4,,,
4835000-48201540602,TX,Houston,Houston_TX,4835000,48201540602,48201,2214.0,0,0.0,25.4,,,
4835000-48201541001,TX,Houston,Houston_TX,4835000,48201541001,48201,2214.0,0,0.0,25.4,,,
4835000-48201542400,TX,Houston,Houston_TX,4835000,48201542400,48201,2214.0,0,0.0,25.4,,,
4835000-48201543002,TX,Houston,Houston_TX,4835000,48201543002,48201,2214.0,0,0.0,25.4,,,
4835000-48201550301,TX,Houston,Houston_TX,4835000,48201550301,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201550302,TX,Houston,Houston_TX,4835000,48201550302,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201550401,TX,Houston,Houston_TX,4835000,48201550401,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201550402,TX,Houston,Houston_TX,4835000,48201550402,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201550500,TX,Houston,Houston_TX,4835000,48201550500,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201551000,TX,Houston,Houston_TX,4835000,48201551000,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201551400,TX,Houston,Houston_TX,4835000,48201551400,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201552002,TX,Houston,Houston_TX,4835000,48201552002,48201,2214.0,0,0.0,25.4,,,
4835000-48201552101,TX,Houston,Houston_TX,4835000,48201552101,48201,2214.0,0,0.0,25.4,,,
4835000-48201552800,TX,Houston,Houston_TX,4835000,48201552800,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201552900,TX,Houston,Houston_TX,4835000,48201552900,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201553001,TX,Houston,Houston_TX,4835000,48201553001,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201553002,TX,Houston,Houston_TX,4835000,48201553002,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201553200,TX,Houston,Houston_TX,4835000,48201553200,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201980100,TX,Houston,Houston_TX,4835000,48201980100,48201,2195.0,0,0.0,32.1,0.0,8.0,0.08
4839148-48027023201,TX,Killeen,Killeen_TX,4839148,48027023201,48027,2274.0,0,0.0,25.4,,,
4841464-48479001710,TX,Laredo,Laredo_TX,4841464,48479001710,48479,2218.0,0,0.0,28.9,0.0,0.0,0.064
4841980-48167720800,TX,League City,League City_TX,4841980,48167720800,48167,2202.0,0,0.0,33.2,,,
4842508-48113014134,TX,Lewisville,Lewisville_TX,4842508,48113014134,48113,2170.0,0,0.0,25.2,0.0,4.0,0.082
4842508-48113020000,TX,Lewisville,Lewisville_TX,4842508,48113020000,48113,2170.0,0,0.0,25.2,0.0,4.0,0.082
4842508-48121021625,TX,Lewisville,Lewisville_TX,4842508,48121021625,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4842508-48121021629,TX,Lewisville,Lewisville_TX,4842508,48121021629,48121,2170.0,0,0.0,25.2,0.0,4.0,0.082
4843888-48183010302,TX,Longview,Longview_TX,4843888,48183010302,48183,2169.0,0,0.0,19.7,,,
4843888-48203020604,TX,Longview,Longview_TX,4843888,48203020604,48203,2169.0,0,0.0,19.7,,,
4845000-48303000605,TX,Lubbock,Lubbock_TX,4845000,48303000605,48303,2263.0,0,0.0,18.0,0.0,6.0,0.079
4845000-48303010200,TX,Lubbock,Lubbock_TX,4845000,48303010200,48303,2263.0,0,0.0,18.0,0.0,6.0,0.079
4845000-48303010508,TX,Lubbock,Lubbock_TX,4845000,48303010508,48303,2263.0,0,0.0,18.0,0.0,6.0,0.079
4845384-48215023504,TX,McAllen,McAllen_TX,4845384,48215023504,48215,2219.0,0,0.0,33.0,,,
4845384-48215024105,TX,McAllen,McAllen_TX,4845384,48215024105,48215,2218.0,0,0.0,28.9,0.0,0.0,0.064
4847892-48113012302,TX,Mesquite,Mesquite_TX,4847892,48113012302,48113,2169.0,0,0.0,19.7,,,
4847892-48113012500,TX,Mesquite,Mesquite_TX,4847892,48113012500,48113,2169.0,0,0.0,19.7,,,
4847892-48113017003,TX,Mesquite,Mesquite_TX,4847892,48113017003,48113,2169.0,0,0.0,19.7,,,
4847892-48113017202,TX,Mesquite,Mesquite_TX,4847892,48113017202,48113,2169.0,0,0.0,19.7,,,
4847892-48113018129,TX,Mesquite,Mesquite_TX,4847892,48113018129,48113,2169.0,0,0.0,19.7,,,
4847892-48257050206,TX,Mesquite,Mesquite_TX,4847892,48257050206,48257,2169.0,0,0.0,19.7,,,
4848072-48329010109,TX,Midland,Midland_TX,4848072,48329010109,48329,2183.0,0,0.0,31.9,0.0,6.0,0.082
4848768-48215020504,TX,Mission,Mission_TX,4848768,48215020504,48215,2218.0,0,0.0,28.9,0.0,0.0,0.064
4848768-48215024109,TX,Mission,Mission_TX,4848768,48215024109,48215,2218.0,0,0.0,28.9,0.0,0.0,0.064
4848804-48157670700,TX,Missouri City,Missouri City_TX,4848804,48157670700,48157,2214.0,0,0.0,25.4,,,
4848804-48157670800,TX,Missouri City,Missouri City_TX,4848804,48157670800,48157,2210.0,0,0.0,32.1,0.0,6.0,0.078
4848804-48157671300,TX,Missouri City,Missouri City_TX,4848804,48157671300,48157,2214.0,0,0.0,25.4,,,
4848804-48157671800,TX,Missouri City,Missouri City_TX,4848804,48157671800,48157,2214.0,0,0.0,25.4,,,
4848804-48157674502,TX,Missouri City,Missouri City_TX,4848804,48157674502,48157,2210.0,0,0.0,32.1,0.0,6.0,0.078
4853388-48135000300,TX,Odessa,Odessa_TX,4853388,48135000300,48135,2183.0,0,0.0,31.9,0.0,6.0,0.082
4856000-48201341301,TX,Pasadena,Pasadena_TX,4856000,48201341301,48201,2202.0,0,0.0,33.2,,,
4856348-48157670700,TX,Pearland,Pearland_TX,4856348,48157670700,48157,2210.0,0,0.0,32.1,0.0,6.0,0.078
4856348-48201330800,TX,Pearland,Pearland_TX,4856348,48201330800,48201,2210.0,0,0.0,32.1,0.0,6.0,0.078
4861796-48085031900,TX,Richardson,Richardson_TX,4861796,48085031900,48085,2170.0,0,0.0,25.2,0.0,4.0,0.082
4863500-48453001851,TX,Round Rock,Round Rock_TX,4863500,48453001851,48453,2274.0,0,0.0,25.4,,,
4863500-48453001855,TX,Round Rock,Round Rock_TX,4863500,48453001855,48453,2274.0,0,0.0,25.4,,,
4863500-48491020310,TX,Round Rock,Round Rock_TX,4863500,48491020310,48491,2274.0,0,0.0,25.4,,,
4863500-48491020806,TX,Round Rock,Round Rock_TX,4863500,48491020806,48491,2274.0,0,0.0,25.4,,,
4863500-48491021504,TX,Round Rock,Round Rock_TX,4863500,48491021504,48491,2274.0,0,0.0,25.4,,,
4864472-48451001704,TX,San Angelo,San Angelo_TX,4864472,48451001704,48451,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029110900,TX,San Antonio,San Antonio_TX,4865000,48029110900,48029,2153.0,0,1.0,44.2,,,
4865000-48029120400,TX,San Antonio,San Antonio_TX,4865000,48029120400,48029,2153.0,0,1.0,44.2,,,
4865000-48029121501,TX,San Antonio,San Antonio_TX,4865000,48029121501,48029,2153.0,0,1.0,44.2,,,
4865000-48029121508,TX,San Antonio,San Antonio_TX,4865000,48029121508,48029,2153.0,0,1.0,44.2,,,
4865000-48029121907,TX,San Antonio,San Antonio_TX,4865000,48029121907,48029,2153.0,0,1.0,44.2,,,
4865000-48029131504,TX,San Antonio,San Antonio_TX,4865000,48029131504,48029,2153.0,0,1.0,44.2,,,
4865000-48029131506,TX,San Antonio,San Antonio_TX,4865000,48029131506,48029,2153.0,0,1.0,44.2,,,
4865000-48029131606,TX,San Antonio,San Antonio_TX,4865000,48029131606,48029,2153.0,0,1.0,44.2,,,
4865000-48029131802,TX,San Antonio,San Antonio_TX,4865000,48029131802,48029,2153.0,0,1.0,44.2,,,
4865000-48029141900,TX,San Antonio,San Antonio_TX,4865000,48029141900,48029,2149.0,0,0.0,29.2,0.0,0.0,0.069
4865000-48029152100,TX,San Antonio,San Antonio_TX,4865000,48029152100,48029,2149.0,0,0.0,29.2,0.0,0.0,0.069
4865000-48029171919,TX,San Antonio,San Antonio_TX,4865000,48029171919,48029,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029171922,TX,San Antonio,San Antonio_TX,4865000,48029171922,48029,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029172007,TX,San Antonio,San Antonio_TX,4865000,48029172007,48029,2146.0,0,1.0,46.3,0.0,4.0,0.08
4865000-48029191701,TX,San Antonio,San Antonio_TX,4865000,48029191701,48029,2153.0,0,1.0,44.2,,,
4865000-48029191808,TX,San Antonio,San Antonio_TX,4865000,48029191808,48029,2153.0,0,1.0,44.2,,,
4865000-48029191809,TX,San Antonio,San Antonio_TX,4865000,48029191809,48029,2153.0,0,1.0,44.2,,,
4865000-48029980100,TX,San Antonio,San Antonio_TX,4865000,48029980100,48029,2146.0,0,1.0,46.3,0.0,4.0,0.08
4870808-48157674601,TX,Sugar Land,Sugar Land_TX,4870808,48157674601,48157,2214.0,0,0.0,25.4,,,
4870808-48157674602,TX,Sugar Land,Sugar Land_TX,4870808,48157674602,48157,2214.0,0,0.0,25.4,,,
4874144-48423001601,TX,Tyler,Tyler_TX,4874144,48423001601,48423,2169.0,0,0.0,19.7,,,
4876000-48309001600,TX,Waco,Waco_TX,4876000,48309001600,48309,2265.0,0,0.0,18.2,,,
4876000-48309001700,TX,Waco,Waco_TX,4876000,48309001700,48309,2265.0,0,0.0,18.2,,,
4879000-48485011200,TX,Wichita Falls,Wichita Falls_TX,4879000,48485011200,48485,2263.0,0,0.0,18.0,0.0,6.0,0.079
4943660-49011125403,UT,Layton,Layton_UT,4943660,49011125403,49011,2309.0,0,4.0,54.8,0.0,13.0,0.079
4955980-49057210100,UT,Ogden,Ogden_UT,4955980,49057210100,49057,2309.0,0,4.0,54.8,0.0,13.0,0.079
4955980-49057210402,UT,Ogden,Ogden_UT,4955980,49057210402,49057,2309.0,0,4.0,54.8,0.0,13.0,0.079
4965330-49053270500,UT,St. George,St. George_UT,4965330,49053270500,49053,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967000-49035110300,UT,Salt Lake City,Salt Lake City_UT,4967000,49035110300,49035,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967000-49035111802,UT,Salt Lake City,Salt Lake City_UT,4967000,49035111802,49035,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967000-49035114500,UT,Salt Lake City,Salt Lake City_UT,4967000,49035114500,49035,2292.0,0,3.0,40.0,,,
4967440-49035110102,UT,Sandy,Sandy_UT,4967440,49035110102,49035,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967440-49035112503,UT,Sandy,Sandy_UT,4967440,49035112503,49035,2291.0,0,9.0,59.0,0.0,19.0,0.083
4967440-49035112614,UT,Sandy,Sandy_UT,4967440,49035112614,49035,2291.0,0,9.0,59.0,0.0,19.0,0.083
4983470-49035113526,UT,West Valley City,West Valley City_UT,4983470,49035113526,49035,2291.0,0,9.0,59.0,0.0,19.0,0.083
4983470-49035113907,UT,West Valley City,West Valley City_UT,4983470,49035113907,49035,2292.0,0,3.0,40.0,,,
5101000-51510200701,VA,Alexandria,Alexandria_VA,5101000,51510200701,51510,2348.0,0,0.0,16.8,0.0,0.0,0.069
5135000-51650011100,VA,Hampton,Hampton_VA,5135000,51650011100,51650,2348.0,0,0.0,16.8,0.0,0.0,0.069
5147672-51680000500,VA,Lynchburg,Lynchburg_VA,5147672,51680000500,51680,2350.0,0,0.0,16.3,,,
5157000-51710006601,VA,Norfolk,Norfolk_VA,5157000,51710006601,51710,2351.0,0,0.0,17.0,,,
5164000-51740980100,VA,Portsmouth,Portsmouth_VA,5164000,51740980100,51740,2351.0,0,0.0,17.0,,,
5176432-51800075404,VA,Suffolk,Suffolk_VA,5176432,51800075404,51800,2351.0,0,0.0,17.0,,,
5303180-53033029601,WA,Auburn,Auburn_WA,5303180,53033029601,53033,2403.0,0,8.0,67.9,,,
5303180-53033029700,WA,Auburn,Auburn_WA,5303180,53033029700,53033,2403.0,0,8.0,67.9,,,
5335275-53005011501,WA,Kennewick,Kennewick_WA,5335275,53005011501,53005,2449.0,0,23.0,184.6,,,
5335415-53033028300,WA,Kent,Kent_WA,5335415,53033028300,53033,2403.0,0,8.0,67.9,,,
5335415-53033029305,WA,Kent,Kent_WA,5335415,53033029305,53033,2403.0,0,8.0,67.9,,,
5335415-53033029602,WA,Kent,Kent_WA,5335415,53033029602,53033,2403.0,0,8.0,67.9,,,
5335415-53033031800,WA,Kent,Kent_WA,5335415,53033031800,53033,2403.0,0,8.0,67.9,,,
5357745-53033026100,WA,Renton,Renton_WA,5357745,53033026100,53033,2403.0,0,8.0,67.9,,,
5357745-53033031903,WA,Renton,Renton_WA,5357745,53033031903,53033,2403.0,0,8.0,67.9,,,
5357745-53033031906,WA,Renton,Renton_WA,5357745,53033031906,53033,2403.0,0,8.0,67.9,,,
5363000-53033026001,WA,Seattle,Seattle_WA,5363000,53033026001,53033,2401.0,0,6.0,56.8,0.0,0.0,0.052
5363000-53033026500,WA,Seattle,Seattle_WA,5363000,53033026500,53033,2398.0,0,6.0,57.6,,,
5367000-53063005000,WA,Spokane,Spokane_WA,5367000,53063005000,53063,2431.0,0,13.0,194.9,,,
5367000-53063011000,WA,Spokane,Spokane_WA,5367000,53063011000,53063,2431.0,0,13.0,194.9,,,
5367000-53063011202,WA,Spokane,Spokane_WA,5367000,53063011202,53063,2431.0,0,13.0,194.9,,,
5367000-53063012200,WA,Spokane,Spokane_WA,5367000,53063012200,53063,2431.0,0,13.0,194.9,,,
5367000-53063013401,WA,Spokane,Spokane_WA,5367000,53063013401,53063,2431.0,0,13.0,194.9,,,
5367167-53063010100,WA,Spokane Valley,Spokane Valley_WA,5367167,53063010100,53063,2431.0,0,13.0,194.9,,,
5367167-53063013201,WA,Spokane Valley,Spokane Valley_WA,5367167,53063013201,53063,2431.0,0,13.0,194.9,,,
5367167-53063013401,WA,Spokane Valley,Spokane Valley_WA,5367167,53063013401,53063,2431.0,0,13.0,194.9,,,
5370000-53053061602,WA,Tacoma,Tacoma_WA,5370000,53053061602,53053,2417.0,0,5.0,68.5,,,
5370000-53053071601,WA,Tacoma,Tacoma_WA,5370000,53053071601,53053,2418.0,0,7.0,68.3,,,
5370000-53053071705,WA,Tacoma,Tacoma_WA,5370000,53053071705,53053,2418.0,0,7.0,68.3,,,
5370000-53053072310,WA,Tacoma,Tacoma_WA,5370000,53053072310,53053,2417.0,0,5.0,68.5,,,
5370000-53053940001,WA,Tacoma,Tacoma_WA,5370000,53053940001,53053,2417.0,0,5.0,68.5,,,
5370000-53053940002,WA,Tacoma,Tacoma_WA,5370000,53053940002,53053,2417.0,0,5.0,68.5,,,
5374060-53011041007,WA,Vancouver,Vancouver_WA,5374060,53011041007,53011,2374.0,0,6.0,70.0,,,
5374060-53011041110,WA,Vancouver,Vancouver_WA,5374060,53011041110,53011,2374.0,0,6.0,70.0,,,
5374060-53011041327,WA,Vancouver,Vancouver_WA,5374060,53011041327,53011,2374.0,0,6.0,70.0,,,
5380010-53077001300,WA,Yakima,Yakima_WA,5380010,53077001300,53077,2449.0,0,23.0,184.6,,,
5380010-53077002900,WA,Yakima,Yakima_WA,5380010,53077002900,53077,2449.0,0,23.0,184.6,,,
5414600-54039011000,WV,Charleston,Charleston_WV,5414600,54039011000,54039,2466.0,0,0.0,18.5,0.0,1.0,0.072
5414600-54039011401,WV,Charleston,Charleston_WV,5414600,54039011401,54039,2466.0,0,0.0,18.5,0.0,1.0,0.072
5414600-54039012300,WV,Charleston,Charleston_WV,5414600,54039012300,54039,2466.0,0,0.0,18.5,0.0,1.0,0.072
5414600-54039012800,WV,Charleston,Charleston_WV,5414600,54039012800,54039,2466.0,0,0.0,18.5,0.0,1.0,0.072
5502375-55087012901,WI,Appleton,Appleton_WI,5502375,55087012901,55087,2503.0,0,0.0,28.1,0.0,0.0,0.067
5502375-55087013300,WI,Appleton,Appleton_WI,5502375,55087013300,55087,2503.0,0,0.0,28.1,0.0,0.0,0.067
5531000-55009020100,WI,Green Bay,Green Bay_WI,5531000,55009020100,55009,2478.0,0,0.0,25.9,,,
5531000-55009020704,WI,Green Bay,Green Bay_WI,5531000,55009020704,55009,2478.0,0,0.0,25.9,,,
5531000-55009021302,WI,Green Bay,Green Bay_WI,5531000,55009021302,55009,2478.0,0,0.0,25.9,,,
5539225-55059002602,WI,Kenosha,Kenosha_WI,5539225,55059002602,55059,2499.0,0,0.0,25.2,,,
5539225-55059002700,WI,Kenosha,Kenosha_WI,5539225,55059002700,55059,2499.0,0,0.0,25.2,,,
5548000-55025011000,WI,Madison,Madison_WI,5548000,55025011000,55025,2482.0,0,0.0,27.7,,,
5553000-55079110100,WI,Milwaukee,Milwaukee_WI,5553000,55079110100,55079,2496.0,0,0.0,25.4,0.0,1.0,0.071
5553000-55079120202,WI,Milwaukee,Milwaukee_WI,5553000,55079120202,55079,2498.0,0,0.0,26.5,,,
5553000-55079120400,WI,Milwaukee,Milwaukee_WI,5553000,55079120400,55079,2498.0,0,0.0,26.5,,,
5566000-55101000100,WI,Racine,Racine_WI,5566000,55101000100,55101,2499.0,0,0.0,25.2,,,
5566000-55101001504,WI,Racine,Racine_WI,5566000,55101001504,55101,2499.0,0,0.0,25.2,,,
5566000-55101001505,WI,Racine,Racine_WI,5566000,55101001505,55101,2499.0,0,0.0,25.2,,,
5584250-55133202902,WI,Waukesha,Waukesha_WI,5584250,55133202902,55133,2517.0,0,0.0,30.1,0.0,0.0,0.067
5584250-55133203804,WI,Waukesha,Waukesha_WI,5584250,55133203804,55133,2517.0,0,0.0,30.1,0.0,0.0,0.067
5613900-56021000402,WY,Cheyenne,Cheyenne_WY,5613900,56021000402,56021,2595.0,0,0.0,14.9,0.0,0.0,0.057
5613900-56021002000,WY,Cheyenne,Cheyenne_WY,5613900,56021002000,56021,2595.0,0,0.0,14.9,0.0,0.0,0.057
