StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,Insurance,HighBloodPressure,Cancer,Asthma,HeartDisease,AnnualCheckUps,Smokes,MentalHealthIssues,Latitude,Longitude,newFIPS,CountyFIPS
NC,Concord,3714100,37025040703,3714100-37025040703,390.0,30.1,45.7,10.2,10.6,11.5,78.7,18.6,14.4,35.4574535181,-80.5959871783,37025,37025
NC,Fayetteville,3722920,37051001604,3722920-37051001604,114.0,13.1,65.1,17.5,9.4,16.7,90.2,9.5,8.7,35.0010383668,-78.9066989289,37051,37051
NC,Fayetteville,3722920,37051002401,3722920-37051002401,928.0,27.3,45.9,4.9,13.3,7.6,78.6,28.7,19.8,35.1030933155,-78.9273955126,37051,37051
NC,Gastonia,3725580,37071030802,3725580-37071030802,182.0,21.8,31.8,5.0,11.3,5.3,69.6,27.5,18.3,35.2895001564,-81.251432954,37071,37071
NC,Gastonia,3725580,37071030902,3725580-37071030902,329.0,26.4,30.7,4.0,11.7,4.5,69.6,28.7,18.6,35.304069061,-81.1549350697,37071,37071
NC,Gastonia,3725580,37071031402,3725580-37071031402,833.0,16.8,40.0,8.8,9.8,8.7,74.9,20.8,14.2,35.2945171018,-81.1551288411,37071,37071
NC,Gastonia,3725580,37071032200,3725580-37071032200,804.0,17.4,27.3,5.0,10.3,4.4,69.6,20.8,15.3,35.2505433473,-81.1006611788,37071,37071
NC,Gastonia,3725580,37071033202,3725580-37071033202,834.0,16.4,33.6,6.7,10.0,6.2,72.4,20.8,14.4,35.216393826,-81.1773394598,37071,37071
NC,Gastonia,3725580,37071033400,3725580-37071033400,154.0,28.6,26.0,2.9,11.2,3.2,65.9,29.4,19.4,35.1760965616,-81.2018984817,37071,37071
NC,Greensboro,3728000,37081015100,3728000-37081015100,61.0,16.5,24.1,5.1,10.4,3.5,68.5,20.5,14.7,36.1850521834,-79.6944086865,37081,37081
NC,Greensboro,3728000,37081016003,3728000-37081016003,514.0,12.5,19.2,3.7,8.6,2.3,68.6,13.3,10.5,36.156299439,-79.9334459024,37081,37081
NC,Greensboro,3728000,37081016201,3728000-37081016201,351.0,10.4,31.9,8.8,8.2,5.9,74.5,12.5,9.6,36.1008617824,-79.9832807888,37081,37081
NC,Greensboro,3728000,37081016204,3728000-37081016204,95.0,11.0,30.7,8.2,8.4,5.4,74.8,11.5,9.4,36.0752874925,-79.9662002835,37081,37081
NC,Greensboro,3728000,37081017200,3728000-37081017200,955.0,16.4,30.5,5.2,9.9,4.2,72.8,19.1,12.8,36.05297353,-79.6730604274,37081,37081
NC,Greenville,3728080,37147001003,3728080-37147001003,346.0,11.5,25.8,5.9,9.2,3.8,73.0,15.3,11.8,35.5664179966,-77.3227172668,37147,37147
NC,Greenville,3728080,37147001200,3728080-37147001200,938.0,16.7,11.0,1.5,10.9,1.0,66.4,15.4,17.0,35.5524560335,-77.3475421635,37147,37147
NC,Greenville,3728080,37147001301,3728080-37147001301,855.0,15.9,20.0,3.2,10.2,2.0,70.0,17.7,13.6,35.5448768304,-77.432721107,37147,37147
NC,Greenville,3728080,37147001700,3728080-37147001700,914.0,15.9,32.7,5.9,10.1,5.3,76.0,17.7,13.1,35.6347419706,-77.4519666922,37147,37147
NC,Greenville,3728080,37147002002,3728080-37147002002,89.0,20.0,53.4,7.4,12.1,8.7,85.4,19.5,13.3,35.6732668491,-77.3609126433,37147,37147
NC,High Point,3731400,37057060602,3731400-37057060602,503.0,16.2,36.7,7.8,9.7,7.7,74.1,21.4,14.2,35.9524949922,-80.053561081,37057,37057
NC,High Point,3731400,37081016408,3731400-37081016408,248.0,9.5,28.2,6.6,8.4,4.4,72.9,12.8,10.0,36.0226231938,-79.9355669597,37081,37081
NC,High Point,3731400,37081016409,3731400-37081016409,428.0,12.0,26.5,5.2,8.9,3.8,70.1,15.7,11.6,36.0029842266,-79.9487136242,37081,37081
NC,High Point,3731400,37081016600,3731400-37081016600,374.0,20.8,26.7,4.7,9.5,4.1,68.9,21.9,14.0,35.9484663241,-79.9249336518,37081,37081
NC,Jacksonville,3734200,37133001102,3734200-37133001102,801.0,21.4,27.0,3.4,10.9,3.7,73.2,19.8,17.0,34.7464087106,-77.4488926648,37133,37133
NC,Raleigh,3755000,37183053712,3755000-37183053712,905.0,10.4,25.8,5.4,8.4,3.1,74.2,11.8,9.7,35.8964888468,-78.6911076081,37183,37183
NC,Raleigh,3755000,37183053721,3755000-37183053721,100.0,8.3,22.8,5.2,7.5,2.7,73.1,9.2,8.3,35.9098842809,-78.7095530467,37183,37183
NC,Raleigh,3755000,37183054113,3755000-37183054113,720.0,20.4,26.7,3.5,10.2,2.8,73.1,18.0,13.8,35.8129769504,-78.5325176256,37183,37183
NC,Raleigh,3755000,37183054210,3755000-37183054210,616.0,15.6,25.4,4.0,9.2,2.6,73.1,15.3,11.5,35.8892443476,-78.5067755206,37183,37183
NC,Winston-Salem,3775000,37067002801,3775000-37067002801,663.0,12.5,37.9,8.5,9.3,7.1,74.6,17.5,11.8,36.1863937198,-80.3468607127,37067,37067
NC,Winston-Salem,3775000,37067003003,3775000-37067003003,749.0,17.0,36.0,6.9,10.0,6.4,72.8,21.0,13.7,36.11629607,-80.1780381348,37067,37067
NC,Winston-Salem,3775000,37067003402,3775000-37067003402,854.0,18.5,34.8,7.0,9.8,7.1,70.2,22.7,14.8,36.0477782536,-80.1451755168,37067,37067
NC,Winston-Salem,3775000,37067004011,3775000-37067004011,953.0,12.8,29.6,6.6,9.0,4.9,70.9,16.4,11.6,36.0850595428,-80.3735083446,37067,37067
ND,Fargo,3825700,38017010109,3825700-38017010109,804.0,11.3,26.7,5.8,8.8,4.8,59.4,21.4,11.8,46.8654935068,-96.8671375873,38017,38017
OH,Akron,3901000,39153520301,3901000-39153520301,477.0,7.7,38.5,9.1,9.3,8.6,75.9,18.4,12.7,41.1479575,-81.5191000681,39153,39153
OH,Akron,3901000,39153531002,3901000-39153531002,87.0,11.9,34.4,7.3,10.4,8.0,71.3,26.4,16.7,41.037478486,-81.4428913167,39153,39153
OH,Akron,3901000,39153531101,3901000-39153531101,63.0,9.9,32.1,6.8,10.0,7.0,71.9,23.2,15.5,41.0246964592,-81.4539195984,39153,39153
OH,Akron,3901000,39153532902,3901000-39153532902,624.0,7.4,38.3,9.2,9.0,8.5,76.5,17.2,11.8,41.1591227959,-81.5200810504,39153,39153
OH,Akron,3901000,39153533400,3901000-39153533400,114.0,6.6,53.6,15.7,9.2,12.7,87.2,10.7,8.9,41.0981675548,-81.5929710321,39153,39153
OH,Canton,3912000,39151711600,3912000-39151711600,175.0,10.5,32.0,7.2,10.0,7.7,74.2,22.5,14.7,40.8111775843,-81.4051097894,39151,39151
OH,Canton,3912000,39151711800,3912000-39151711800,571.0,8.2,27.4,6.7,9.4,5.6,73.7,17.6,12.3,40.8507950331,-81.4051556389,39151,39151
OH,Canton,3912000,39151712300,3912000-39151712300,64.0,9.5,33.2,7.7,9.3,8.0,75.8,17.5,12.1,40.8473529417,-81.3293367626,39151,39151
OH,Canton,3912000,39151713100,3912000-39151713100,333.0,12.6,41.1,6.3,11.6,7.3,80.2,23.3,14.4,40.7852352238,-81.3135130575,39151,39151
OH,Cincinnati,3915000,39061001100,3915000-39061001100,900.0,13.1,34.0,3.9,12.2,5.2,74.9,23.3,17.2,39.1098158418,-84.5060626783,39061,39061
OH,Cincinnati,3915000,39061004500,3915000-39061004500,469.0,6.7,28.7,7.0,8.8,5.6,72.5,15.6,11.1,39.068542018,-84.4199639127,39061,39061
OH,Cincinnati,3915000,39061004702,3915000-39061004702,875.0,13.3,31.0,5.3,10.9,7.2,68.0,28.3,19.0,39.1054177602,-84.4174454373,39061,39061
OH,Cincinnati,3915000,39061005400,3915000-39061005400,969.0,7.7,22.0,4.2,9.2,3.3,69.1,14.3,11.8,39.1612206526,-84.4258173747,39061,39061
OH,Cincinnati,3915000,39061010700,3915000-39061010700,979.0,10.9,29.0,5.5,10.1,5.8,69.4,23.9,15.8,39.1232573272,-84.6038860421,39061,39061
OH,Cincinnati,3915000,39061010800,3915000-39061010800,635.0,9.7,29.0,4.4,10.1,4.0,73.1,18.0,13.0,39.1672520824,-84.4104290424,39061,39061
OH,Cincinnati,3915000,39061020901,3915000-39061020901,67.0,13.4,33.8,5.6,9.7,6.9,72.7,22.5,14.1,39.1474298261,-84.6219502634,39061,39061
OH,Cincinnati,3915000,39061021401,3915000-39061021401,207.0,12.6,32.6,6.3,10.2,7.9,69.5,27.4,17.4,39.1002252511,-84.5954670384,39061,39061
OH,Cincinnati,3915000,39061024200,3915000-39061024200,387.0,7.8,35.4,5.0,10.6,4.1,80.3,13.7,10.4,39.1650549585,-84.3872928941,39061,39061
OH,Cincinnati,3915000,39061024400,3915000-39061024400,96.0,5.7,28.1,6.2,8.5,4.2,74.2,11.2,9.4,39.1594202606,-84.3790401402,39061,39061
OH,Cleveland,3916000,39035110501,3916000-39035110501,851.0,22.1,46.7,7.1,12.8,13.5,75.0,36.5,22.6,41.4777497436,-81.6573462667,39035,39035
OH,Cleveland,3916000,39035111800,3916000-39035111800,878.0,21.0,50.5,5.9,14.4,10.4,80.5,34.9,21.6,41.5215887329,-81.6326138197,39035,39035
OH,Cleveland,3916000,39035111902,3916000-39035111902,841.0,20.2,48.7,5.4,14.7,10.4,79.7,36.4,23.5,41.5244406536,-81.6282286824,39035,39035
OH,Cleveland,3916000,39035113101,3916000-39035113101,956.0,21.5,64.5,8.9,13.6,20.2,83.9,34.2,20.5,41.5010197363,-81.6362721811,39035,39035
OH,Cleveland,3916000,39035114700,3916000-39035114700,240.0,24.4,56.9,6.4,15.3,14.3,81.0,39.9,25.2,41.4806948756,-81.6411083597,39035,39035
OH,Cleveland,3916000,39035115200,3916000-39035115200,950.0,17.2,40.6,6.2,12.6,9.8,74.7,33.3,21.3,41.4592341342,-81.6439304428,39035,39035
OH,Cleveland,3916000,39035115300,3916000-39035115300,937.0,20.4,39.6,4.8,13.4,8.1,74.5,37.0,23.0,41.4590513815,-81.6340540677,39035,39035
OH,Cleveland,3916000,39035116100,3916000-39035116100,954.0,16.7,49.9,6.8,13.4,10.6,82.4,27.5,18.4,41.5406868711,-81.6182051495,39035,39035
OH,Cleveland,3916000,39035118500,3916000-39035118500,994.0,16.4,47.4,6.5,13.3,9.0,82.1,27.0,17.5,41.5202120369,-81.601536461,39035,39035
OH,Cleveland,3916000,39035119100,3916000-39035119100,127.0,11.2,29.5,4.6,9.6,4.7,73.5,18.1,12.6,41.5021684751,-81.6091133657,39035,39035
OH,Columbus,3918000,39049006321,3918000-39049006321,197.0,5.7,31.1,9.6,7.8,6.1,76.0,11.0,8.8,40.05064022,-83.0543350127,39049,39049
OH,Columbus,3918000,39049006500,3918000-39049006500,138.0,4.3,28.5,7.0,7.4,4.4,74.7,10.4,8.4,40.0008939814,-83.0799282177,39049,39049
OH,Columbus,3918000,39049007120,3918000-39049007120,513.0,10.1,24.2,3.6,9.6,2.8,69.6,22.6,14.2,40.0856602826,-82.9250211344,39049,39049
OH,Columbus,3918000,39049007424,3918000-39049007424,599.0,12.5,23.3,2.7,9.6,2.4,69.0,23.5,14.8,40.0279564401,-82.9071646687,39049,39049
OH,Columbus,3918000,39049007921,3918000-39049007921,133.0,5.8,42.2,11.5,8.5,8.8,80.4,13.6,9.6,40.0562012548,-83.1743931897,39049,39049
OH,Columbus,3918000,39049008330,3918000-39049008330,107.0,15.1,36.4,6.3,11.2,8.1,71.3,32.7,19.4,39.9384801903,-83.0470046927,39049,39049
OH,Columbus,3918000,39049008400,3918000-39049008400,136.0,6.2,15.6,3.5,8.5,1.8,68.0,11.5,10.3,39.9779971867,-83.0567233299,39049,39049
OH,Columbus,3918000,39049009331,3918000-39049009331,803.0,20.0,46.3,4.9,12.8,8.5,77.1,34.5,21.2,39.9478520488,-82.9012012486,39049,39049
OH,Columbus,3918000,39049009381,3918000-39049009381,725.0,10.4,25.4,5.0,9.8,4.1,71.2,19.4,14.0,39.9801382306,-82.8177797828,39049,39049
OH,Columbus,3918000,39049009390,3918000-39049009390,269.0,9.5,25.1,4.2,9.9,3.2,71.2,20.9,13.8,39.9809612983,-82.8054954301,39049,39049
OH,Columbus,3918000,39049009410,3918000-39049009410,339.0,14.2,37.8,4.1,11.9,4.6,77.5,27.3,16.7,39.9108293925,-82.8511265351,39049,39049
OH,Columbus,3918000,39049009420,3918000-39049009420,721.0,15.8,32.9,3.6,12.0,4.4,74.3,28.6,18.8,39.9114324952,-82.8735327755,39049,39049
OH,Columbus,3918000,39049009520,3918000-39049009520,942.0,12.6,28.1,4.2,10.4,4.4,68.3,29.4,17.7,39.8819125045,-82.9640147394,39049,39049
OH,Columbus,3918000,39049009590,3918000-39049009590,584.0,13.5,27.9,3.8,10.6,3.6,70.3,28.1,16.8,39.840892814,-82.98903509,39049,39049
OH,Columbus,3918000,39049009800,3918000-39049009800,122.0,9.4,33.6,6.8,9.8,6.7,72.3,24.8,14.7,39.8873509407,-83.1444956705,39049,39049
OH,Columbus,3918000,39049010100,3918000-39049010100,973.0,8.2,34.0,5.7,9.4,4.8,75.9,15.9,11.2,40.0454151952,-82.9167306441,39049,39049
OH,Dayton,3921000,39113001700,3921000-39113001700,763.0,18.4,38.6,6.3,12.6,11.1,70.8,37.0,22.5,39.7807852126,-84.1860695687,39113,39113
OH,Dayton,3921000,39113070201,3921000-39113070201,396.0,23.0,26.6,2.1,17.5,2.9,75.7,33.4,26.2,39.7605587396,-84.2840777168,39113,39113
OH,Dayton,3921000,39113070300,3921000-39113070300,551.0,16.9,64.5,11.2,13.6,17.6,86.9,24.3,15.9,39.7722039672,-84.2767829528,39113,39113
OH,Dayton,3921000,39113080100,3921000-39113080100,704.0,14.5,45.6,5.7,12.9,8.0,81.5,26.0,16.5,39.7997222709,-84.2423739864,39113,39113
OH,Dayton,3921000,39113080400,3921000-39113080400,101.0,14.1,39.1,5.7,12.3,7.5,77.1,28.0,18.0,39.8004959868,-84.2140617356,39113,39113
OH,Dayton,3921000,39113080700,3921000-39113080700,549.0,12.0,57.5,14.7,11.0,21.3,83.1,24.0,15.2,39.8122837168,-84.1667720118,39113,39113
OH,Dayton,3921000,39113091000,3921000-39113091000,236.0,9.5,32.7,7.9,10.2,7.6,73.3,23.0,14.6,39.7400944016,-84.1198926038,39113,39113
OH,Dayton,3921000,39113110202,3921000-39113110202,538.0,10.3,20.6,3.2,10.4,2.9,69.0,21.4,15.0,39.8362067588,-84.2038925758,39113,39113
OH,Toledo,3977000,39095003400,3977000-39095003400,775.0,19.1,46.7,4.4,13.7,9.2,77.6,34.7,22.6,41.6517904205,-83.5494589604,39095,39095
OH,Toledo,3977000,39095008400,3977000-39095008400,758.0,9.7,42.3,10.1,9.4,9.5,79.4,17.5,12.0,41.6671665767,-83.6832573727,39095,39095
OH,Youngstown,3988000,39099800400,3988000-39099800400,951.0,14.8,54.2,8.3,12.2,11.8,83.3,24.1,15.2,41.1240307427,-80.6023099353,39099,39099
OH,Youngstown,3988000,39099804300,3988000-39099804300,968.0,16.2,44.3,6.2,13.1,10.1,77.2,29.9,20.4,41.1279160851,-80.6400427221,39099,39099
OK,Broken Arrow,4009050,40143007520,4009050-40143007520,906.0,8.5,39.0,9.0,9.0,7.1,72.8,13.1,10.9,36.0099275728,-95.8596573143,40143,40143
OK,Broken Arrow,4009050,40145030402,4009050-40145030402,129.0,14.3,37.7,7.3,9.3,7.2,67.1,19.7,13.4,36.083386148,-95.6784451188,40145,40145
OK,Broken Arrow,4009050,40145030505,4009050-40145030505,918.0,13.2,34.7,6.6,9.9,6.2,65.5,20.0,14.3,36.0703128855,-95.7032233234,40145,40145
OK,Broken Arrow,4009050,40145030506,4009050-40145030506,981.0,12.7,36.6,7.9,9.9,6.8,67.6,18.1,13.5,36.0788192675,-95.7420962956,40145,40145
OK,Broken Arrow,4009050,40145030511,4009050-40145030511,458.0,11.1,41.4,9.4,9.5,7.9,71.0,16.1,12.0,36.0061877192,-95.7522992434,40145,40145
OK,Broken Arrow,4009050,40145030601,4009050-40145030601,102.0,13.8,36.8,7.7,10.0,6.8,66.8,19.5,13.6,35.9556369878,-95.7612250653,40145,40145
OK,Broken Arrow,4009050,40145030800,4009050-40145030800,63.0,14.1,38.0,6.8,10.8,6.4,67.2,22.2,14.9,36.0587823283,-95.5856288119,40145,40145
OK,Edmond,4023200,40109109202,4023200-40109109202,65.0,13.4,41.2,8.1,10.1,8.5,68.8,20.0,14.3,35.6494608395,-97.2827276821,40109,40109
OK,Lawton,4041850,40031002301,4041850-40031002301,65.0,14.7,40.7,8.7,9.1,8.8,75.3,14.7,12.0,34.569469994,-98.4756871721,40031,40031
OK,Lawton,4041850,40031002401,4041850-40031002401,137.0,21.3,25.9,2.4,10.7,3.9,61.0,29.3,22.9,34.6661493881,-98.4400261427,40031,40031
OK,Norman,4052500,40027200100,4052500-40027200100,578.0,20.4,30.3,3.0,10.1,5.3,57.9,29.5,21.8,35.2207953824,-97.4436012229,40027,40027
OK,Norman,4052500,40027200700,4052500-40027200700,272.0,24.2,42.8,4.6,11.7,8.5,63.3,35.6,24.2,35.2261269837,-97.4274604973,40027,40027
OK,Norman,4052500,40027202203,4052500-40027202203,105.0,18.2,25.6,4.8,8.1,4.0,63.2,14.8,12.4,35.2967151893,-97.4844524788,40027,40027
OK,Oklahoma City,4055000,40017300201,4055000-40017300201,50.0,10.2,42.0,10.0,9.3,7.4,72.6,14.6,11.5,35.6276440851,-97.7885095278,40017,40017
OK,Oklahoma City,4055000,40017301001,4055000-40017301001,76.0,12.0,40.4,8.6,9.6,7.9,70.1,16.5,13.1,35.4709590181,-97.6983318182,40017,40017
OK,Oklahoma City,4055000,40017301100,4055000-40017301100,805.0,13.5,27.6,4.7,9.1,3.7,63.2,17.9,13.3,35.4753468435,-97.7315479437,40017,40017
OK,Oklahoma City,4055000,40027202005,4055000-40027202005,442.0,14.6,48.4,10.1,9.8,11.8,73.4,19.2,14.5,35.3572723913,-97.5225715552,40027,40027
OK,Oklahoma City,4055000,40027202107,4055000-40027202107,316.0,10.4,35.6,8.1,8.5,6.2,70.9,12.8,10.6,35.3336872365,-97.4331227553,40027,40027
OK,Oklahoma City,4055000,40027202201,4055000-40027202201,241.0,13.0,31.6,5.2,9.2,4.6,67.3,17.1,13.0,35.3160978112,-97.4324366952,40027,40027
OK,Oklahoma City,4055000,40109100600,4055000-40109100600,727.0,8.5,25.9,5.2,8.7,3.6,64.0,11.2,10.4,35.5040866205,-97.5172206659,40109,40109
OK,Oklahoma City,4055000,40109101100,4055000-40109101100,838.0,15.9,31.5,4.2,10.6,4.5,63.5,20.4,16.1,35.4968867511,-97.5254672423,40109,40109
OK,Oklahoma City,4055000,40109101600,4055000-40109101600,466.0,12.0,22.5,3.7,9.6,2.8,61.5,15.1,12.7,35.4855361954,-97.5139473653,40109,40109
OK,Oklahoma City,4055000,40109102500,4055000-40109102500,542.0,15.0,48.4,7.7,10.3,10.3,70.9,19.6,14.5,35.4798293531,-97.5229784883,40109,40109
OK,Oklahoma City,4055000,40109102600,4055000-40109102600,437.0,22.8,36.7,2.9,14.3,4.6,69.2,25.0,23.2,35.4788411339,-97.5074212609,40109,40109
OK,Oklahoma City,4055000,40109102700,4055000-40109102700,130.0,16.2,15.7,1.5,10.8,1.4,57.9,17.8,18.2,35.4793250721,-97.4960063736,40109,40109
OK,Oklahoma City,4055000,40109102900,4055000-40109102900,607.0,16.7,45.9,5.3,12.2,5.5,76.3,17.8,14.0,35.4705249715,-97.4763635173,40109,40109
OK,Oklahoma City,4055000,40109103000,4055000-40109103000,358.0,18.1,51.2,6.3,12.3,8.8,74.8,20.9,16.3,35.4737062047,-97.5005409388,40109,40109
OK,Oklahoma City,4055000,40109103400,4055000-40109103400,373.0,44.4,47.4,5.2,12.9,13.2,62.9,35.4,27.3,35.4690880934,-97.5435693266,40109,40109
OK,Oklahoma City,4055000,40109103500,4055000-40109103500,351.0,33.6,46.4,4.7,12.9,11.6,61.8,38.8,26.7,35.4632482849,-97.5362568203,40109,40109
OK,Oklahoma City,4055000,40109103601,4055000-40109103601,226.0,11.0,21.9,3.7,8.6,2.8,59.8,13.9,11.6,35.4678957151,-97.5198724034,40109,40109
OK,Oklahoma City,4055000,40109103602,4055000-40109103602,704.0,29.8,47.1,4.3,12.7,11.6,61.7,41.6,28.0,35.4601245161,-97.5275319605,40109,40109
OK,Oklahoma City,4055000,40109103700,4055000-40109103700,514.0,31.0,49.8,4.4,12.7,11.0,64.1,40.8,25.0,35.4607291338,-97.5193618722,40109,40109
OK,Oklahoma City,4055000,40109103800,4055000-40109103800,467.0,8.3,15.3,2.3,8.7,1.4,58.4,9.4,10.5,35.4628955449,-97.5031634054,40109,40109
OK,Oklahoma City,4055000,40109104000,4055000-40109104000,227.0,45.8,42.5,5.0,11.0,10.6,62.6,27.8,22.2,35.4526301662,-97.5187136459,40109,40109
OK,Oklahoma City,4055000,40109105800,4055000-40109105800,819.0,31.0,43.0,5.3,12.3,9.7,63.4,33.2,22.7,35.4714252846,-97.556728755,40109,40109
OK,Oklahoma City,4055000,40109106000,4055000-40109106000,814.0,14.4,51.9,8.0,11.1,8.6,77.7,15.9,12.4,35.5262746431,-97.4390465727,40109,40109
OK,Oklahoma City,4055000,40109106403,4055000-40109106403,706.0,11.8,41.2,9.7,9.5,8.7,71.6,14.1,11.8,35.5571939579,-97.5632758802,40109,40109
OK,Oklahoma City,4055000,40109106903,4055000-40109106903,450.0,14.0,39.5,8.0,10.2,7.9,69.0,18.2,14.0,35.4995683082,-97.6658309974,40109,40109
OK,Oklahoma City,4055000,40109106910,4055000-40109106910,200.0,14.9,43.6,8.1,9.7,9.3,69.7,19.7,14.2,35.4878314428,-97.6498750231,40109,40109
OK,Oklahoma City,4055000,40109107303,4055000-40109107303,950.0,23.3,41.3,5.4,11.2,9.0,62.9,31.1,20.2,35.3902631977,-97.4796883745,40109,40109
OK,Oklahoma City,4055000,40109108005,4055000-40109108005,431.0,17.7,53.8,8.3,12.0,11.2,75.0,22.5,16.3,35.531244931,-97.3965805866,40109,40109
OK,Oklahoma City,4055000,40109108602,4055000-40109108602,935.0,17.2,41.0,8.5,10.4,8.7,68.9,19.8,14.6,35.4357446731,-97.6101297911,40109,40109
OK,Oklahoma City,4055000,40109109001,4055000-40109109001,228.0,14.6,42.0,7.4,10.9,7.9,69.0,22.1,15.6,35.6149104282,-97.2339075823,40109,40109
OK,Oklahoma City,4055000,40109109100,4055000-40109109100,251.0,23.6,58.1,6.8,11.9,15.7,69.9,33.8,20.8,35.4712370545,-97.514286827,40109,40109
OK,Oklahoma City,4055000,40109109201,4055000-40109109201,552.0,8.9,32.5,6.8,9.2,5.1,67.6,13.3,11.2,35.6136032687,-97.3793547538,40109,40109
OK,Oklahoma City,4055000,40109109202,4055000-40109109202,428.0,13.1,37.6,6.8,10.5,7.0,66.6,20.8,15.2,35.6515335535,-97.2437626966,40109,40109
OK,Oklahoma City,4055000,40125501003,4055000-40125501003,64.0,13.6,43.2,8.6,9.8,8.9,69.5,21.2,13.5,35.3586578618,-97.1333895474,40125,40125
OK,Tulsa,4075000,40113940005,4075000-40113940005,414.0,15.2,48.1,9.6,10.6,9.7,74.6,18.9,13.5,36.1839820166,-96.043906868,40113,40113
OK,Tulsa,4075000,40143002900,4075000-40143002900,909.0,18.6,41.7,7.7,11.3,9.5,68.6,25.4,18.3,36.1569890237,-96.0435611626,40143,40143
OK,Tulsa,4075000,40143006600,4075000-40143006600,351.0,15.2,35.5,6.7,10.3,6.8,67.1,22.1,15.7,36.1194844858,-96.0201708055,40143,40143
OK,Tulsa,4075000,40143009104,4075000-40143009104,54.0,21.8,53.0,9.4,11.8,13.1,73.7,25.3,17.4,36.2570772619,-95.9459862815,40143,40143
OK,Tulsa,4075000,40143011100,4075000-40143011100,444.0,21.4,48.1,7.5,11.8,10.3,71.6,25.9,18.1,36.2111251086,-95.9040424912,40143,40143
OK,Tulsa,4075000,40145030403,4075000-40145030403,148.0,18.0,34.6,5.7,11.2,6.3,62.1,27.9,17.8,36.1379416495,-95.7433378141,40145,40145
OR,Beaverton,4105350,41067030102,4105350-41067030102,694.0,8.4,16.6,3.9,9.2,2.1,57.5,11.1,11.0,45.5207944205,-122.798126999,41067,41067
OR,Beaverton,4105350,41067030300,4105350-41067030300,238.0,8.0,26.0,7.4,9.3,4.4,64.5,10.2,10.1,45.492806995,-122.762433566,41067,41067
OR,Beaverton,4105350,41067030402,4105350-41067030402,864.0,7.6,30.0,8.4,9.6,5.6,66.0,11.5,10.9,45.4752326919,-122.749003183,41067,41067
OR,Beaverton,4105350,41067031403,4105350-41067031403,150.0,17.4,19.0,2.9,8.5,2.5,56.7,14.7,12.7,45.5196030957,-122.818031494,41067,41067
OR,Bend,4105800,41017000100,4105800-41017000100,74.0,6.6,29.5,8.5,10.2,5.4,67.7,11.9,11.2,44.0005554188,-121.308731283,41017,41017
OR,Eugene,4123850,41039001002,4123850-41039001002,570.0,11.2,19.0,4.8,11.1,3.3,56.0,15.5,15.0,44.0396691213,-123.177608428,41039,41039
OR,Eugene,4123850,41039004100,4123850-41039004100,720.0,10.4,25.2,6.1,10.6,4.8,58.5,17.2,14.5,44.0732254096,-123.121165358,41039,41039
OR,Gresham,4131250,41051009301,4131250-41051009301,795.0,18.7,25.1,4.0,11.6,4.3,54.6,24.7,18.8,45.5258747931,-122.496944723,41051,41051
OR,Gresham,4131250,41051010303,4131250-41051010303,538.0,14.0,29.9,6.8,10.7,6.4,58.7,21.2,15.9,45.5232988542,-122.422481599,41051,41051
OR,Hillsboro,4134100,41067031606,4134100-41067031606,113.0,20.0,19.2,3.0,9.3,2.4,56.3,14.8,14.1,45.5140524819,-122.868766194,41067,41067
OR,Medford,4147000,41029000900,4147000-41029000900,880.0,13.8,24.0,5.8,10.9,4.8,57.7,21.9,15.8,42.3448830694,-122.901981049,41029,41029
OR,Medford,4147000,41029001001,4147000-41029001001,716.0,15.1,25.3,5.8,10.9,5.5,58.0,22.2,16.3,42.3600959176,-122.888035102,41029,41029
OR,Medford,4147000,41029001601,4147000-41029001601,680.0,15.1,26.9,6.7,11.4,6.4,59.4,22.1,17.1,42.3021426352,-122.844021308,41029,41029
OR,Portland,4159000,41005020800,4159000-41005020800,170.0,7.9,33.6,9.2,10.4,7.0,67.8,14.8,12.3,45.4570065092,-122.64977573,41005,41005
OR,Portland,4159000,41005020900,4159000-41005020900,134.0,10.0,27.1,7.8,10.3,5.4,62.7,16.1,12.9,45.4602347831,-122.623499673,41005,41005
OR,Portland,4159000,41005022206,4159000-41005022206,320.0,9.2,27.1,7.5,9.4,5.1,65.4,12.6,11.1,45.45957265,-122.567742037,41005,41005
OR,Portland,4159000,41005022208,4159000-41005022208,75.0,7.4,23.4,6.2,10.2,3.8,63.1,12.9,11.9,45.4585773829,-122.521315368,41005,41005
OR,Portland,4159000,41051009803,4159000-41051009803,823.0,16.4,28.1,5.2,11.3,5.6,56.5,24.6,18.3,45.4966272304,-122.483165977,41051,41051
OR,Portland,4159000,41051009903,4159000-41051009903,391.0,9.5,25.9,6.2,9.4,4.2,60.7,16.0,12.0,45.4767224015,-122.48905605,41051,41051
OR,Portland,4159000,41051010200,4159000-41051010200,583.0,14.5,30.1,6.1,10.2,5.4,62.0,19.3,13.9,45.5604043822,-122.501652706,41051,41051
