stateabbr,placename,placefips,tractfips,place_tractid,population2010,insurance,highbloodpressure,cancer,asthma,heartdisease,annualcheckups,smokes,mentalhealthissues,latitude,longitude,countyfips,State,StateAbbr,County,CountyFIPS,Asthma,AFHeartDisease,COPD,Depression,HeartFailure,Hypertension,CoronaryArtery,Psychotic,Stroke,TotalCost,tract,hpi,Place_TractID,SiteId,PM2.5_Exceptional,PM2.5_ExceedCount,PM2.5_Max,Ozone_Exceptional,Ozone_ExceedCount,Ozone_Max,sfcount
NV,Reno,3260600,32031002210,3260600-32031002210,543,8.2,23.7,5.8,8.8,3.6,63.5,13.1,10.3,39.43022113,-119.7090759,32031,Nevada ,NV,Washoe ,32031,18529.427832,20566.429118,22286.36818,17595.292694,26191.296691,12722.691984,17172.155904,16531.332897,26262.19136,374897.15683299996,32031002210,529.45,3260600-32031002210,1467,0,0,35,0,2,0.071,0
NV,Reno,3260600,32031002302,3260600-32031002302,689,8.2,29.8,7.7,9.4,5.5,67.2,13.7,10.8,39.51225856,-119.9685738,32031,Nevada ,NV,Washoe ,32031,18529.427832,20566.429118,22286.36818,17595.292694,26191.296691,12722.691984,17172.155904,16531.332897,26262.19136,374897.15683299996,32031002302,286.12,3260600-32031002302,1463,0,1,45.6,0,1,0.071,0
NV,Reno,3260600,32031002618,3260600-32031002618,245,15.7,23.8,4.8,9.8,4.3,59.9,19.7,14.3,39.68058406,-119.872811,32031,Nevada ,NV,Washoe ,32031,18529.427832,20566.429118,22286.36818,17595.292694,26191.296691,12722.691984,17172.155904,16531.332897,26262.19136,374897.15683299996,32031002618,431.28,3260600-32031002618,1468,0,0,23.6,0,1,0.071,0
NV,Reno,3260600,32031980000,3260600-32031980000,217,20.9,36.2,5.1,9.9,8.5,60,32.4,17.6,39.50284127,-119.7652713,32031,Nevada ,NV,Washoe ,32031,18529.427832,20566.429118,22286.36818,17595.292694,26191.296691,12722.691984,17172.155904,16531.332897,26262.19136,374897.15683299996,32031980000,541.15,3260600-32031980000,1463,0,1,45.6,0,1,0.071,0
NV,Sparks,3268400,32031001802,3268400-32031001802,593,34.9,22.6,2.8,9.6,3.6,56.5,21,17,39.53884893,-119.7785538,32031,Nevada ,NV,Washoe ,32031,18529.427832,20566.429118,22286.36818,17595.292694,26191.296691,12722.691984,17172.155904,16531.332897,26262.19136,374897.15683299996,32031001802,468.01,3268400-32031001802,1467,0,0,35,0,2,0.071,0
NJ,Jersey City,3436000,34017006900,3436000-34017006900,81,22.4,29.4,3.1,9.5,3.6,71.3,24.9,16.2,40.75235681,-74.06696098,34017,New Jersey ,NJ,Hudson ,34017,22889.163601,30574.794079,28584.11398,25493.122898,30646.504892,15295.627765,20200.157265,20792.24093,34448.845939,471599.1068339,34017006900,549.2,3436000-34017006900,1500,0,0,24.7,0,1,0.071,1
NJ,Newark,3451000,34013006400,3451000-34013006400,987,10.3,37.9,5.4,10.3,4.3,81,12.3,10.7,40.7375916,-74.18400374,34013,New Jersey ,NJ,Essex ,34013,24850.954109,29697.591171,33968.098064,27142.35402,33022.002487,16388.028985,23017.150148,24640.496119,39705.536389,524982.501068,,,3451000-34013006400,1500,0,0,24.7,0,1,0.071,4
NM,Albuquerque,3502000,35001000801,3502000-35001000801,178,9.9,16.1,3.5,10.3,2.2,53,18.3,14.4,35.04730703,-106.5929193,35001,New Mexico ,NM,Bernalillo ,35001,16280.055801,22103.593836,21146.281285,15228.150144,25967.312643,13086.807397,17398.624294,15781.705786,30071.538223,357455.3974773,35001000801,683.64,3502000-35001000801,1522,0,0,11.8,0,2,0.076,0
NM,Albuquerque,3502000,35001003501,3502000-35001003501,946,14.8,27.4,5.9,10.1,5.4,59.5,17.9,14.6,35.14356839,-106.6345277,35001,New Mexico ,NM,Bernalillo ,35001,16280.055801,22103.593836,21146.281285,15228.150144,25967.312643,13086.807397,17398.624294,15781.705786,30071.538223,357455.3974773,35001003501,426.09,3502000-35001003501,1522,0,0,11.8,0,2,0.076,0
NM,Albuquerque,3502000,35001003731,3502000-35001003731,123,5.9,20.9,5.7,9.4,3.3,59.1,12.5,10.7,35.17543163,-106.5303969,35001,New Mexico ,NM,Bernalillo ,35001,16280.055801,22103.593836,21146.281285,15228.150144,25967.312643,13086.807397,17398.624294,15781.705786,30071.538223,357455.3974773,35001003731,381,3502000-35001003731,1522,0,0,11.8,0,2,0.076,0
NM,Albuquerque,3502000,35001004300,3502000-35001004300,195,24.1,29,4.9,10,5.7,58.3,18.8,16.6,35.05843185,-106.6626777,35001,New Mexico ,NM,Bernalillo ,35001,16280.055801,22103.593836,21146.281285,15228.150144,25967.312643,13086.807397,17398.624294,15781.705786,30071.538223,357455.3974773,35001004300,380.13,3502000-35001004300,1522,0,0,11.8,0,2,0.076,3
NM,Albuquerque,3502000,35001004401,3502000-35001004401,190,24,28.4,5.1,10,5.6,58.2,20.3,16.1,35.06483646,-106.6870139,35001,New Mexico ,NM,Bernalillo ,35001,16280.055801,22103.593836,21146.281285,15228.150144,25967.312643,13086.807397,17398.624294,15781.705786,30071.538223,357455.3974773,35001004401,380.13,3502000-35001004401,1522,0,0,11.8,0,2,0.076,0
NM,Albuquerque,3502000,35001004603,3502000-35001004603,96,20.4,25.1,4.9,9.3,4.5,57.8,16.3,13.9,35.01988935,-106.7113456,35001,New Mexico ,NM,Bernalillo ,35001,16280.055801,22103.593836,21146.281285,15228.150144,25967.312643,13086.807397,17398.624294,15781.705786,30071.538223,357455.3974773,35001004603,380.13,3502000-35001004603,1522,0,0,11.8,0,2,0.076,0
NM,Las Cruces,3539380,35013001102,3539380-35013001102,783,14.3,21.2,3.8,9.6,3.3,58.7,14.4,13.9,32.28397024,-106.7868799,35013,New Mexico ,NM,Dona Ana ,35013,17546.199144,24862.985436,25010.867943,19073.690817,28416.834616,13304.850805,18701.237133,19642.610565,29872.398503,412447.95365199994,35013001102,327.69,3539380-35013001102,1522,0,0,11.8,0,2,0.076,1
NM,Las Cruces,3539380,35013001103,3539380-35013001103,724,12.5,35.5,8.6,9.8,7.7,66.9,15.5,12.8,32.27390587,-106.7722687,35013,New Mexico ,NM,Dona Ana ,35013,17546.199144,24862.985436,25010.867943,19073.690817,28416.834616,13304.850805,18701.237133,19642.610565,29872.398503,412447.95365199994,35013001103,327.69,3539380-35013001103,1522,0,0,11.8,0,2,0.076,0
NM,Las Cruces,3539380,35013001204,3539380-35013001204,426,7.4,31.2,8.2,8.9,5.6,67.8,10.5,9.6,32.31027071,-106.6984816,35013,New Mexico ,NM,Dona Ana ,35013,17546.199144,24862.985436,25010.867943,19073.690817,28416.834616,13304.850805,18701.237133,19642.610565,29872.398503,412447.95365199994,35013001204,306.47,3539380-35013001204,1522,0,0,11.8,0,2,0.076,0
NM,Las Cruces,3539380,35013001303,3539380-35013001303,116,18.4,33.3,5.9,8.5,6.4,63.7,15,12.5,32.36647751,-106.7908229,35013,New Mexico ,NM,Dona Ana ,35013,17546.199144,24862.985436,25010.867943,19073.690817,28416.834616,13304.850805,18701.237133,19642.610565,29872.398503,412447.95365199994,35013001303,206.5,3539380-35013001303,1522,0,0,11.8,0,2,0.076,0
NM,Las Cruces,3539380,35013001307,3539380-35013001307,130,21.1,18.3,2.8,10.2,2.4,54,20.2,17,32.40764738,-106.7443009,35013,New Mexico ,NM,Dona Ana ,35013,17546.199144,24862.985436,25010.867943,19073.690817,28416.834616,13304.850805,18701.237133,19642.610565,29872.398503,412447.95365199994,35013001307,206.5,3539380-35013001307,1522,0,0,11.8,0,2,0.076,0
NM,Las Cruces,3539380,35013001500,3539380-35013001500,73,14.8,21.1,4.2,7.8,3.8,58.4,11.5,11.4,32.27944037,-106.9093655,35013,New Mexico ,NM,Dona Ana ,35013,17546.199144,24862.985436,25010.867943,19073.690817,28416.834616,13304.850805,18701.237133,19642.610565,29872.398503,412447.95365199994,35013001500,327.69,3539380-35013001500,1522,0,0,11.8,0,2,0.076,0
NM,Rio Rancho,3563460,35001940600,3563460-35001940600,125,14,22.2,4.5,10.8,3.8,54.9,22,16,35.19971657,-106.8124226,35001,New Mexico ,NM,Bernalillo ,35001,16280.055801,22103.593836,21146.281285,15228.150144,25967.312643,13086.807397,17398.624294,15781.705786,30071.538223,357455.3974773,35001940600,398.12,3563460-35001940600,1522,0,0,11.8,0,2,0.076,0
NM,Santa Fe,3570500,35049000400,3570500-35049000400,336,8,37,16.1,8.1,9.9,74.5,6.9,7.1,35.68632126,-105.9399045,35049,New Mexico ,NM,Santa Fe ,35049,11756.075039,17790.90804,17916.643511,13256.105562,22268.852525,10663.788425,13620.303585,14291.715377,22427.129689,298209.2825252,35049000400,727.69,3570500-35049000400,1522,0,0,11.8,0,2,0.076,0
NM,Santa Fe,3570500,35049001203,3570500-35049001203,65,16.4,32.1,7,10.2,7.6,59.9,22.1,15.2,35.67897859,-105.9852657,35049,New Mexico ,NM,Santa Fe ,35049,11756.075039,17790.90804,17916.643511,13256.105562,22268.852525,10663.788425,13620.303585,14291.715377,22427.129689,298209.2825252,35049001203,438.6,3570500-35049001203,1522,0,0,11.8,0,2,0.076,0
NM,Santa Fe,3570500,35049001205,3570500-35049001205,249,24.9,21.9,3.7,10.6,4.2,52.1,24.6,18.4,35.64023395,-106.0424072,35049,New Mexico ,NM,Santa Fe ,35049,11756.075039,17790.90804,17916.643511,13256.105562,22268.852525,10663.788425,13620.303585,14291.715377,22427.129689,298209.2825252,35049001205,438.6,3570500-35049001205,1522,0,0,11.8,0,2,0.076,0
NM,Santa Fe,3570500,35049001302,3570500-35049001302,916,22.8,16.1,2.6,9.5,2.7,49.1,20,16.3,35.63295499,-106.0279162,35049,New Mexico ,NM,Santa Fe ,35049,11756.075039,17790.90804,17916.643511,13256.105562,22268.852525,10663.788425,13620.303585,14291.715377,22427.129689,298209.2825252,35049001302,705.72,3570500-35049001302,1522,0,0,11.8,0,2,0.076,0
NM,Santa Fe,3570500,35049010204,3570500-35049010204,84,4.7,26.4,9.7,8.7,5.2,65.7,8.7,8.2,35.72430098,-105.9620212,35049,New Mexico ,NM,Santa Fe ,35049,11756.075039,17790.90804,17916.643511,13256.105562,22268.852525,10663.788425,13620.303585,14291.715377,22427.129689,298209.2825252,35049010204,162.08,3570500-35049010204,1522,0,0,11.8,0,2,0.076,0
NY,New York,3651000,36005003700,3651000-36005003700,245,27.3,37.3,4.1,11.1,6.8,77.2,21.9,16.6,40.8114424,-73.91218701,36005,New York ,NY,Bronx ,36005,22356.10797,31622.316653,29404.487391,25192.61023,30588.459598,16618.346606,22770.710707,22654.562136,35593.72887,487445.1598626,,,3651000-36005003700,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36005011000,3651000-36005011000,151,20.1,21.3,3.1,8.7,2.9,73.7,12.7,12,40.8146411,-73.83178327,36005,New York ,NY,Bronx ,36005,22356.10797,31622.316653,29404.487391,25192.61023,30588.459598,16618.346606,22770.710707,22654.562136,35593.72887,487445.1598626,36005011000,533.92,3651000-36005011000,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36005027600,3651000-36005027600,473,16,41.4,6.6,11.6,7.2,83,16.5,12.9,40.85446066,-73.81974781,36005,New York ,NY,Bronx ,36005,22356.10797,31622.316653,29404.487391,25192.61023,30588.459598,16618.346606,22770.710707,22654.562136,35593.72887,487445.1598626,36005027600,533.92,3651000-36005027600,1564,0,0,19.9,0,2,0.079,0
NY,New York,3651000,36005028400,3651000-36005028400,894,22,46.7,7.6,11.3,11.6,80.3,23,15.7,40.8493869,-73.83872162,36005,New York ,NY,Bronx ,36005,22356.10797,31622.316653,29404.487391,25192.61023,30588.459598,16618.346606,22770.710707,22654.562136,35593.72887,487445.1598626,36005028400,969.82,3651000-36005028400,1564,0,0,19.9,0,2,0.079,0
NY,New York,3651000,36005031900,3651000-36005031900,751,15.4,16.3,3,13,3.3,72.6,15.1,21.6,40.91402114,-73.9108868,36005,New York ,NY,Bronx ,36005,22356.10797,31622.316653,29404.487391,25192.61023,30588.459598,16618.346606,22770.710707,22654.562136,35593.72887,487445.1598626,36005031900,299.76,3651000-36005031900,1564,0,0,19.9,0,2,0.079,0
NY,New York,3651000,36047001100,3651000-36047001100,84,7.7,17.9,4.1,7.3,2.8,70,7.4,7.7,40.69329038,-73.98770866,36047,New York ,NY,Kings ,36047,22704.025971,30388.557147,28992.375142,24594.627407,26906.556392,16212.927015,20432.130324,23255.014587,35078.970724,472848.7918581001,,,3651000-36047001100,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36047003700,3651000-36047003700,390,6.6,12.7,2.9,8.5,1.7,68.4,7.6,8.9,40.689405,-73.98473428,36047,New York ,NY,Kings ,36047,22704.025971,30388.557147,28992.375142,24594.627407,26906.556392,16212.927015,20432.130324,23255.014587,35078.970724,472848.7918581001,,,3651000-36047003700,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36047016400,3651000-36047016400,764,11.8,16.6,3,8.9,2,68.7,12.9,10.8,40.60650548,-74.02944069,36047,New York ,NY,Kings ,36047,22704.025971,30388.557147,28992.375142,24594.627407,26906.556392,16212.927015,20432.130324,23255.014587,35078.970724,472848.7918581001,36047016400,807.13,3651000-36047016400,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36047028501,3651000-36047028501,428,20.6,19.2,3.1,9.3,3.2,66.3,17,13.3,40.69942657,-73.94209069,36047,New York ,NY,Kings ,36047,22704.025971,30388.557147,28992.375142,24594.627407,26906.556392,16212.927015,20432.130324,23255.014587,35078.970724,472848.7918581001,,,3651000-36047028501,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36047045000,3651000-36047045000,673,14.1,26.7,5.7,10.5,6.8,68.6,22.1,17.3,40.62162965,-73.97288106,36047,New York ,NY,Kings ,36047,22704.025971,30388.557147,28992.375142,24594.627407,26906.556392,16212.927015,20432.130324,23255.014587,35078.970724,472848.7918581001,36047045000,994.64,3651000-36047045000,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36047054300,3651000-36047054300,327,8.4,13.9,2.9,8.4,1.7,65.7,12.8,10.5,40.70175727,-73.97184599,36047,New York ,NY,Kings ,36047,22704.025971,30388.557147,28992.375142,24594.627407,26906.556392,16212.927015,20432.130324,23255.014587,35078.970724,472848.7918581001,,,3651000-36047054300,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36047107000,3651000-36047107000,322,13.2,33.7,5.1,11.7,4.6,80.3,15.4,12.5,40.64746957,-73.86858838,36047,New York ,NY,Kings ,36047,22704.025971,30388.557147,28992.375142,24594.627407,26906.556392,16212.927015,20432.130324,23255.014587,35078.970724,472848.7918581001,36047107000,810.91,3651000-36047107000,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36061000900,3651000-36061000900,731,5.8,11.4,3.2,7.5,1.5,64.7,9,9,40.70012655,-74.00766634,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061000900,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36061009400,3651000-36061009400,73,6.7,19,5.6,7.9,3.5,70,10,9.5,40.75522796,-73.9777463,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061009400,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36061009600,3651000-36061009600,155,5.5,18.2,5.3,6.9,3.3,70.1,7.4,7.7,40.75637478,-73.98088608,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061009600,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36061010200,3651000-36061010200,230,5.5,23.9,7.4,7.4,4.5,73.8,7.7,7.8,40.75942383,-73.97444932,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061010200,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36061010900,3651000-36061010900,183,6.1,12.5,3.2,6.9,1.8,68.8,7.6,8.2,40.75225049,-73.98970278,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061010900,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36061011201,3651000-36061011201,992,5.7,23.2,7.8,8.1,4.5,73.5,9.5,9,40.76397808,-73.97534554,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061011201,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36061011202,3651000-36061011202,441,5.3,28,10.2,7.7,6.2,77,7.2,7.7,40.76260396,-73.97213114,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061011202,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36061011300,3651000-36061011300,117,11.1,16,2.5,7.7,2.4,65,14.7,11.7,40.75477522,-73.98787021,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061011300,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36061019701,3651000-36061019701,641,9.2,18.7,3.9,8.5,3,68.2,12.7,11.7,40.80531113,-73.9593992,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061019701,1562,0,0,23.5,0,2,0.081,0
NY,New York,3651000,36061029700,3651000-36061029700,161,30.3,37.5,8.1,11.6,10.8,74.9,21.3,17.3,40.87449667,-73.9267948,36061,New York ,NY,New York ,36061,20922.047198,26173.786661,26509.528442,21898.22609,28957.013222,15982.742304,19155.970709,22371.817026,30994.654691,442088.0268581001,,,3651000-36061029700,1564,0,0,19.9,0,2,0.079,0
NY,New York,3651000,36081038302,3651000-36081038302,56,18.6,24.5,2.8,8.1,3.3,69.8,19.9,12.5,40.7432798,-73.8422715,36081,New York ,NY,Queens ,36081,22416.478312,27614.887625,27459.697602,24961.731589,27598.073744,15289.433919,19743.520857,23261.590959,32313.978254,451012.68059580005,36081038302,581.02,3651000-36081038302,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36081042600,3651000-36081042600,512,26.8,70.3,11.9,9.3,35.8,84.8,23.8,15.7,40.68884576,-73.77021304,36081,New York ,NY,Queens ,36081,22416.478312,27614.887625,27459.697602,24961.731589,27598.073744,15289.433919,19743.520857,23261.590959,32313.978254,451012.68059580005,36081042600,741.96,3651000-36081042600,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36081056100,3651000-36081056100,73,10.9,23.9,6.2,7.6,4.7,74,11,9.1,40.69314027,-73.88554543,36081,New York ,NY,Queens ,36081,22416.478312,27614.887625,27459.697602,24961.731589,27598.073744,15289.433919,19743.520857,23261.590959,32313.978254,451012.68059580005,36081056100,500.35,3651000-36081056100,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36081064102,3651000-36081064102,113,11,34.6,10.1,8.3,8.9,78.3,12.7,10.2,40.70210266,-73.85347551,36081,New York ,NY,Queens ,36081,22416.478312,27614.887625,27459.697602,24961.731589,27598.073744,15289.433919,19743.520857,23261.590959,32313.978254,451012.68059580005,36081064102,866.5,3651000-36081064102,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36081128300,3651000-36081128300,73,9.4,28.3,7.7,8.6,6,75.9,14.9,10.8,40.73395576,-73.76884713,36081,New York ,NY,Queens ,36081,22416.478312,27614.887625,27459.697602,24961.731589,27598.073744,15289.433919,19743.520857,23261.590959,32313.978254,451012.68059580005,36081128300,648.14,3651000-36081128300,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36081138502,3651000-36081138502,72,17.9,42.8,10.3,7,19.2,76.5,13.2,11.2,40.75196938,-73.74552789,36081,New York ,NY,Queens ,36081,22416.478312,27614.887625,27459.697602,24961.731589,27598.073744,15289.433919,19743.520857,23261.590959,32313.978254,451012.68059580005,36081138502,753.72,3651000-36081138502,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36081140901,3651000-36081140901,914,9.7,26.9,6.6,7.3,5.5,76.7,10.9,8.9,40.74652736,-73.77493271,36081,New York ,NY,Queens ,36081,22416.478312,27614.887625,27459.697602,24961.731589,27598.073744,15289.433919,19743.520857,23261.590959,32313.978254,451012.68059580005,36081140901,648.14,3651000-36081140901,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36085001800,3651000-36085001800,731,10.2,14.2,2.7,9,1.6,66.3,16,11.8,40.60168254,-74.05417555,36085,New York ,NY,Richmond ,36085,20603.590271,27125.179581,26002.1353,23281.149102,26863.626991,14467.517641,18567.6327,20501.860923,32855.101943,436155.57296230004,36085001800,898.63,3651000-36085001800,1602,0,0,19.9,0,6,0.086,0
NY,New York,3651000,36085022800,3651000-36085022800,105,17.8,19.5,4.1,8.3,2.7,69.8,18.2,12.4,40.57646112,-74.18754019,36085,New York ,NY,Richmond ,36085,20603.590271,27125.179581,26002.1353,23281.149102,26863.626991,14467.517641,18567.6327,20501.860923,32855.101943,436155.57296230004,36085022800,979.76,3651000-36085022800,1602,0,0,19.9,0,6,0.086,0
NY,Syracuse,3673000,36067000100,3673000-36067000100,579,7.4,32.3,8.6,9.1,6.6,73.4,12.4,10.3,43.06660347,-76.17380281,36067,New York ,NY,Onondaga ,36067,17861.143631,20775.704062,21859.192235,17216.348339,27184.165306,12450.906875,17979.929831,14949.506631,27049.772581,382742.3371213,36067000100,173.06,3673000-36067000100,1564,0,0,19.9,0,2,0.079,1
NC,Asheville,3702140,37021002205,3702140-37021002205,856,11.6,33.4,9.3,8.8,6.3,76.8,13.5,10.4,35.47043136,-82.51513944,37021,North Carolina ,NC,Buncombe ,37021,19075.314732,19642.132136,21263.757507,15657.963811,24370.736138,12405.518191,16665.288352,18247.254056,26152.450277,366787.54415739997,37021002205,328.24,3702140-37021002205,1658,0,0,25.7,0,2,0.073,1
NC,Asheville,3702140,37021002505,3702140-37021002505,463,12.5,38.4,10.5,8.7,8.3,78.1,14.6,10.6,35.5520638,-82.66075903,37021,North Carolina ,NC,Buncombe ,37021,19075.314732,19642.132136,21263.757507,15657.963811,24370.736138,12405.518191,16665.288352,18247.254056,26152.450277,366787.54415739997,37021002505,479.41,3702140-37021002505,1658,0,0,25.7,0,2,0.073,0
NC,Asheville,3702140,37021002506,3702140-37021002506,691,21.4,35.4,6.7,10.5,7.8,71.9,26.4,17.6,35.5570033,-82.64397308,37021,North Carolina ,NC,Buncombe ,37021,19075.314732,19642.132136,21263.757507,15657.963811,24370.736138,12405.518191,16665.288352,18247.254056,26152.450277,366787.54415739997,37021002506,479.41,3702140-37021002506,1658,0,0,25.7,0,2,0.073,0
