Submission_ID,Facility_Name,Facility_City,Facility_State,Facility_County,Facility_Zip_Code,Facility_Latitude,Facility_Longitude,FRS_ID,AFS_NUMBER,Location_ID,Location_Name,Is_Location_Controlled,Duct_Diameter,Permit_Source_Name,Permit_Source_ID,Air_Permit_Number,SCC,NAICS,Process_Description,TEST_RUN_VALUE,AVERAGE_VALUE,Calculated_Average,Test_Run_Number,Pollutant_Name,CAS_Number,NEI_Pollutant_Code,POLLUTANT_UNIT,Measure,Material,Action,Detection_Limit_Flag,Test_Report_Rating,Test_Run_Date,Test_Method_Notes,Test_Method,Testing_Company,Testing_Project_Number,ERT_Version,Test_Report_Reference,Control_1,Control_2,Control_3,Control_4,Control_5,PROCESS_PARAMETER,PROCESS_PARAMETER_RATE,PROCESS_PARAMETER_VALUE,Regulation_Description,Regulatory_Limit,Stack_Temperature_F,Stack_Flow_Rate_acfm,Method_Mass_A,Method_Mass_B,Mass_Units,FILTER_TEMPERATURE_1_F,Filter_Temperature_2_F,Emissions_Value_LB_MMBtu_CO2,Emissions_Value_LB_MMBtu_O2
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","9","Carbon Dioxide","124-38-9","124-38-9","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-16T00:00:00"," ","Method 3A CO2","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","14.771"," ","%vd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","1","Carbon Monoxide","630-08-0","630-08-0","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-17T00:00:00"," ","Method 10","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Major Source Boilers","130.000000 ppm@3%O2"," "," ","2.812"," ","ppmvd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","2","Carbon Monoxide","630-08-0","630-08-0","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-17T00:00:00"," ","Method 10","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Major Source Boilers","130.000000 ppm@3%O2"," "," ","1.441"," ","ppmvd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","3","Carbon Monoxide","630-08-0","630-08-0","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-17T00:00:00"," ","Method 10","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Major Source Boilers","130.000000 ppm@3%O2"," "," ","2.272"," ","ppmvd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","5.98E-07","N/A","0","1","Chromium","7440-47-3","7440-47-3","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","353.92","433,817.5","1.93"," ","ug","0","0","0.00E+00","5.98E-07"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","6.05E-07","N/A","0","2","Chromium","7440-47-3","7440-47-3","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","354.92","427,235.2","1.93"," ","ug","0","0","0.00E+00","6.05E-07"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","4.85E-07","N/A","0","3","Chromium","7440-47-3","7440-47-3","Lb","Tons","Bituminous Coal","Burned","DLL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","355.33","429,678.1","1.56"," ","ug","0","0","0.00E+00","4.85E-07"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","5.18E-05","N/A","0","1","Hydrogen Chloride","7647-01-0","7647-01-0","Lb","Tons","Bituminous Coal","Burned","BDL","74","2017-03-16T00:00:00"," ","Method 26A","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Major Source Boilers","0.022000 lb/million BTU using O2","350.58","433,003.2","0.082"," ","mg","0","0","0.00E+00","5.18E-05"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","8.79E-04","N/A","0","2","Hydrogen Chloride","7647-01-0","7647-01-0","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-16T00:00:00"," ","Method 26A","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Major Source Boilers","0.022000 lb/million BTU using O2","350.75","439,110.4","1.45"," ","mg","0","0","0.00E+00","8.79E-04"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","1.59E-03","N/A","0","3","Hydrogen Chloride","7647-01-0","7647-01-0","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-16T00:00:00"," ","Method 26A","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Major Source Boilers","0.022000 lb/million BTU using O2","341.58","435,242.5","2.64"," ","mg","0","0","0.00E+00","1.59E-03"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","7.84E-07","N/A","0","1","Lead","7439-92-1","7439-92-1","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","353.92","433,817.5","2.53"," ","ug","0","0","0.00E+00","7.84E-07"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","7.78E-07","N/A","0","2","Lead","7439-92-1","7439-92-1","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","354.92","427,235.2","2.48"," ","ug","0","0","0.00E+00","7.78E-07"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","3.67E-07","N/A","0","3","Lead","7439-92-1","7439-92-1","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","355.33","429,678.1","1.18"," ","ug","0","0","0.00E+00","3.67E-07"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","1.33E-06","N/A","0","1","Manganese","7439-96-5","7439-96-5","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","353.92","433,817.5","4.3"," ","ug","0","0","0.00E+00","1.33E-06"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","1.60E-06","N/A","0","2","Manganese","7439-96-5","7439-96-5","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","354.92","427,235.2","5.11"," ","ug","0","0","0.00E+00","1.60E-06"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","2.19E-06","N/A","0","3","Manganese","7439-96-5","7439-96-5","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","355.33","429,678.1","7.05"," ","ug","0","0","0.00E+00","2.19E-06"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","1.39E-06","N/A","0","1","Mercury","7439-97-6","7439-97-6","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-16T00:00:00"," ","Method 30B","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Major Source Boilers","0.000006 lb/million BTU using O2","0","","52.8","51.9","ng"," "," ","0.00E+00","1.39E-06"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","1.96E-06","N/A","0","2","Mercury","7439-97-6","7439-97-6","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-16T00:00:00"," ","Method 30B","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Major Source Boilers","0.000006 lb/million BTU using O2","0","","74.4","70.9","ng"," "," ","0.00E+00","1.96E-06"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","1.64E-06","N/A","0","3","Mercury","7439-97-6","7439-97-6","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-16T00:00:00"," ","Method 30B","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0"," Major Source Boilers","0.000006 lb/million BTU using O2","0","","62.4","59.8","ng"," "," ","0.00E+00","1.64E-06"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","6.73E-07","N/A","0","1","Nickel","7440-02-0","7440-02-0","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","353.92","433,817.5","2.17"," ","ug","0","0","0.00E+00","6.73E-07"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","1.10E-06","N/A","0","2","Nickel","7440-02-0","7440-02-0","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","354.92","427,235.2","3.51"," ","ug","0","0","0.00E+00","1.10E-06"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","4.04E-07","N/A","0","3","Nickel","7440-02-0","7440-02-0","Lb","Tons","Bituminous Coal","Burned","ADL","74","2017-03-17T00:00:00"," ","Method 29","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","","","355.33","429,678.1","1.3"," ","ug","0","0","0.00E+00","4.04E-07"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","10","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-16T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.497"," ","%vd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","11","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-17T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.567"," ","%vd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","12","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-17T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.477"," ","%vd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","13","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-17T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.438"," ","%vd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","2","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-16T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.914"," ","%vd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","3","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-16T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","5.129"," ","%vd"," "," ","0.00E+00","0.00E+00"
"80262798","Archer Daniels Midland","Clinton","IA","Clinton Co","52732","","","110032810064",""," ","Coal Boiler No. 1","1","144.0","Coal Boiler No. 1","EPCOG-1","11-TV-007","10300218","221112"," ","0.00E+00","N/A","0","4","Oxygen","7782-44-7","7782-44-7","Lb","Tons","Bituminous Coal","Burned"," ","74","2017-03-16T00:00:00"," ","Method 3A O2","Pace Analytical Services, LLC","12-17-0237","V5","Facility: Archer Daniels Midland - Clinton, IA - Testing Company:  Pace Analytical Services, LLC - 04/06/2017","BAGHOUSE","","","","","Bituminous Coal Burned","Tons/million BTU using O2","0.0","",""," "," ","4.574"," ","%vd"," "," ","0.00E+00","0.00E+00"
